ensembleDescription,k,dataset,errorRate,timeTaken
Decision Tree-Extra Tree-BernoulliNB,3,vehicle,0.35714285714285715,3.3045
Decision Tree-Extra Tree-BernoulliNB-Extra Trees,4,vehicle,0.28372549019607846,19.7021
Decision Tree-Extra Tree-BernoulliNB-Extra Trees-Gradient Boosting,5,vehicle,0.25770308123249297,19.700100000000003
Decision Tree-Extra Tree-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,vehicle,0.2742577030812325,18.903
Decision Tree-Extra Tree-BernoulliNB-Gradient Boosting,4,vehicle,0.2719327731092437,4.902800000000001
Decision Tree-Extra Tree-BernoulliNB-MultinomialNB,4,vehicle,0.3228151260504202,3.5954
Decision Tree-Extra Tree-BernoulliNB-MultinomialNB-Extra Trees,5,vehicle,0.27784313725490195,17.8921
Decision Tree-Extra Tree-BernoulliNB-MultinomialNB-Gradient Boosting,5,vehicle,0.26485994397759105,4.8027999999999995
Decision Tree-Extra Tree-BernoulliNB-MultinomialNB-Nearest Neighbors,5,vehicle,0.3061904761904762,9.000499999999999
Decision Tree-Extra Tree-BernoulliNB-MultinomialNB-Random Forest (10 estimators),5,vehicle,0.2766806722689076,5.0036
Decision Tree-Extra Tree-BernoulliNB-Nearest Neighbors,4,vehicle,0.31326330532212887,8.202000000000002
Decision Tree-Extra Tree-BernoulliNB-Nearest Neighbors-Extra Trees,5,vehicle,0.2884313725490196,25.201
Decision Tree-Extra Tree-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,vehicle,0.28130252100840336,9.9026
Decision Tree-Extra Tree-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,vehicle,0.2943137254901961,11.1909
Decision Tree-Extra Tree-BernoulliNB-Random Forest (10 estimators),4,vehicle,0.2790056022408964,5.8024000000000004
Decision Tree-Extra Tree-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,vehicle,0.26598039215686275,7.399800000000001
Decision Tree-Extra Tree-Extra Trees,3,vehicle,0.27663865546218486,18.509499999999996
Decision Tree-Extra Tree-Extra Trees-Gradient Boosting,4,vehicle,0.26361344537815123,18.806800000000003
Decision Tree-Extra Tree-Extra Trees-Random Forest (10 estimators),4,vehicle,0.2695658263305322,18.400699999999997
Decision Tree-Extra Tree-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,vehicle,0.2517366946778712,20.4978
Decision Tree-Extra Tree-Gradient Boosting,3,vehicle,0.2600700280112045,4.8962
Decision Tree-Extra Tree-Linear Discriminant,3,vehicle,0.26004201680672273,3.3975
Decision Tree-Extra Tree-Linear Discriminant-BernoulliNB,4,vehicle,0.2742717086834734,4.0053
Decision Tree-Extra Tree-Linear Discriminant-BernoulliNB-Extra Trees,5,vehicle,0.2576890756302521,18.895799999999998
Decision Tree-Extra Tree-Linear Discriminant-BernoulliNB-Gradient Boosting,5,vehicle,0.24703081232493,5.3022
Decision Tree-Extra Tree-Linear Discriminant-BernoulliNB-MultinomialNB,5,vehicle,0.2683613445378151,3.7958000000000007
Decision Tree-Extra Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors,5,vehicle,0.274187675070028,9.5094
Decision Tree-Extra Tree-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),5,vehicle,0.2552941176470588,6.4994
Decision Tree-Extra Tree-Linear Discriminant-Extra Trees,4,vehicle,0.25887955182072825,18.604
Decision Tree-Extra Tree-Linear Discriminant-Extra Trees-Gradient Boosting,5,vehicle,0.2517226890756303,19.5974
Decision Tree-Extra Tree-Linear Discriminant-Extra Trees-Random Forest (10 estimators),5,vehicle,0.2635994397759104,20.3048
Decision Tree-Extra Tree-Linear Discriminant-Gradient Boosting,4,vehicle,0.23641456582633058,4.5958
Decision Tree-Extra Tree-Linear Discriminant-MultinomialNB,4,vehicle,0.2872549019607843,3.4994
Decision Tree-Extra Tree-Linear Discriminant-MultinomialNB-Extra Trees,5,vehicle,0.2588515406162465,18.196799999999996
Decision Tree-Extra Tree-Linear Discriminant-MultinomialNB-Gradient Boosting,5,vehicle,0.24231092436974794,4.7976
Decision Tree-Extra Tree-Linear Discriminant-MultinomialNB-Nearest Neighbors,5,vehicle,0.27302521008403363,8.803099999999999
Decision Tree-Extra Tree-Linear Discriminant-MultinomialNB-Random Forest (10 estimators),5,vehicle,0.24938375350140057,4.7958
Decision Tree-Extra Tree-Linear Discriminant-Nearest Neighbors,4,vehicle,0.2742296918767507,9.195599999999999
Decision Tree-Extra Tree-Linear Discriminant-Nearest Neighbors-Extra Trees,5,vehicle,0.2612044817927171,22.702199999999998
Decision Tree-Extra Tree-Linear Discriminant-Nearest Neighbors-Gradient Boosting,5,vehicle,0.24344537815126058,10.196700000000002
Decision Tree-Extra Tree-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,vehicle,0.261218487394958,10.6037
Decision Tree-Extra Tree-Linear Discriminant-Quadratic Discriminant,4,vehicle,0.2068487394957983,4.0013
Decision Tree-Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB,5,vehicle,0.2056582633053221,3.9966
Decision Tree-Extra Tree-Linear Discriminant-Quadratic Discriminant-Extra Trees,5,vehicle,0.2245658263305322,18.203400000000002
Decision Tree-Extra Tree-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,5,vehicle,0.20687675070028008,5.6030999999999995
Decision Tree-Extra Tree-Linear Discriminant-Quadratic Discriminant-MultinomialNB,5,vehicle,0.21386554621848738,3.1991000000000005
Decision Tree-Extra Tree-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,5,vehicle,0.21154061624649861,8.202399999999999
Decision Tree-Extra Tree-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),5,vehicle,0.21390756302521008,5.2929
Decision Tree-Extra Tree-Linear Discriminant-Random Forest (10 estimators),4,vehicle,0.24942577030812324,5.498399999999999
Decision Tree-Extra Tree-Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,vehicle,0.2375490196078432,6.800999999999999
Decision Tree-Extra Tree-Logistic,3,vehicle,0.28724089635854344,3.0984999999999996
Decision Tree-Extra Tree-Logistic-BernoulliNB,4,vehicle,0.2884873949579832,3.4006999999999996
Decision Tree-Extra Tree-Logistic-BernoulliNB-Extra Trees,5,vehicle,0.2754341736694678,22.4988
Decision Tree-Extra Tree-Logistic-BernoulliNB-Gradient Boosting,5,vehicle,0.26127450980392164,5.8002
Decision Tree-Extra Tree-Logistic-BernoulliNB-MultinomialNB,5,vehicle,0.28852941176470587,3.9119
Decision Tree-Extra Tree-Logistic-BernoulliNB-Nearest Neighbors,5,vehicle,0.28838935574229685,9.4889
Decision Tree-Extra Tree-Logistic-BernoulliNB-Random Forest (10 estimators),5,vehicle,0.26596638655462185,5.8998
Decision Tree-Extra Tree-Logistic-Extra Trees,4,vehicle,0.2695518207282913,17.2056
Decision Tree-Extra Tree-Logistic-Extra Trees-Gradient Boosting,5,vehicle,0.2576610644257703,21.1034
Decision Tree-Extra Tree-Logistic-Extra Trees-Random Forest (10 estimators),5,vehicle,0.257703081232493,20.0982
Decision Tree-Extra Tree-Logistic-Gradient Boosting,4,vehicle,0.25774509803921564,4.896700000000001
Decision Tree-Extra Tree-Logistic-Linear Discriminant,4,vehicle,0.250672268907563,3.3033
Decision Tree-Extra Tree-Logistic-Linear Discriminant-BernoulliNB,5,vehicle,0.2565406162464986,3.9981999999999998
Decision Tree-Extra Tree-Logistic-Linear Discriminant-Extra Trees,5,vehicle,0.2564985994397759,20.2959
Decision Tree-Extra Tree-Logistic-Linear Discriminant-Gradient Boosting,5,vehicle,0.2352521008403361,5.0021
Decision Tree-Extra Tree-Logistic-Linear Discriminant-MultinomialNB,5,vehicle,0.24936974789915967,4.2088
Decision Tree-Extra Tree-Logistic-Linear Discriminant-Nearest Neighbors,5,vehicle,0.2528991596638655,9.995299999999999
Decision Tree-Extra Tree-Logistic-Linear Discriminant-Quadratic Discriminant,5,vehicle,0.20445378151260502,4.1013
Decision Tree-Extra Tree-Logistic-Linear Discriminant-Random Forest (10 estimators),5,vehicle,0.24350140056022412,5.1007
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron,4,vehicle,0.2956162464985994,3.1966
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron-BernoulliNB,5,vehicle,0.2920168067226891,5.5962000000000005
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron-Extra Trees,5,vehicle,0.2683613445378151,22.2016
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron-Gradient Boosting,5,vehicle,0.2565686274509804,6.7012
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant,5,vehicle,0.24939775910364145,5.701600000000001
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron-MultinomialNB,5,vehicle,0.28137254901960784,6.399800000000001
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron-Nearest Neighbors,5,vehicle,0.28138655462184875,13.6024
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant,5,vehicle,0.22697478991596642,5.601100000000001
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron-Random Forest (10 estimators),5,vehicle,0.2695518207282913,6.894800000000001
Decision Tree-Extra Tree-Logistic-MultinomialNB,4,vehicle,0.3038515406162465,3.6033
Decision Tree-Extra Tree-Logistic-MultinomialNB-Extra Trees,5,vehicle,0.26596638655462185,21.5065
Decision Tree-Extra Tree-Logistic-MultinomialNB-Gradient Boosting,5,vehicle,0.25771708683473393,5.3986
Decision Tree-Extra Tree-Logistic-MultinomialNB-Nearest Neighbors,5,vehicle,0.28018207282913166,9.6015
Decision Tree-Extra Tree-Logistic-MultinomialNB-Random Forest (10 estimators),5,vehicle,0.2564705882352941,6.0936
Decision Tree-Extra Tree-Logistic-Nearest Neighbors,4,vehicle,0.2837254901960785,8.297999999999998
Decision Tree-Extra Tree-Logistic-Nearest Neighbors-Extra Trees,5,vehicle,0.2730532212885154,25.5055
Decision Tree-Extra Tree-Logistic-Nearest Neighbors-Gradient Boosting,5,vehicle,0.2635994397759104,9.895900000000001
Decision Tree-Extra Tree-Logistic-Nearest Neighbors-Random Forest (10 estimators),5,vehicle,0.2671288515406163,10.6999
Decision Tree-Extra Tree-Logistic-Passive Aggressive,4,vehicle,0.3015266106442577,3.4999000000000002
Decision Tree-Extra Tree-Logistic-Passive Aggressive-BernoulliNB,5,vehicle,0.3003501400560224,4.4037999999999995
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Extra Trees,5,vehicle,0.27539215686274504,18.998299999999997
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Gradient Boosting,5,vehicle,0.2624089635854342,4.798900000000001
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Linear Discriminant,5,vehicle,0.26124649859943977,3.9954
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron,5,vehicle,0.29327731092436976,3.907500000000001
Decision Tree-Extra Tree-Logistic-Passive Aggressive-MultinomialNB,5,vehicle,0.3109103641456582,3.998100000000001
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Nearest Neighbors,5,vehicle,0.29081232492997194,9.298599999999999
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Perceptron,5,vehicle,0.31700280112044815,3.598
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Quadratic Discriminant,5,vehicle,0.2351820728291317,4.1008
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Random Forest (10 estimators),5,vehicle,0.27068627450980387,5.6014
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Ridge,5,vehicle,0.2671428571428571,3.3060999999999994
Decision Tree-Extra Tree-Logistic-Passive Aggressive-SGD,5,vehicle,0.30869747899159655,3.5962000000000005
Decision Tree-Extra Tree-Logistic-Perceptron,4,vehicle,0.31100840336134455,3.4008000000000003
Decision Tree-Extra Tree-Logistic-Perceptron-BernoulliNB,5,vehicle,0.321624649859944,3.3950000000000005
Decision Tree-Extra Tree-Logistic-Perceptron-Extra Trees,5,vehicle,0.2814425770308123,19.095299999999998
Decision Tree-Extra Tree-Logistic-Perceptron-Gradient Boosting,5,vehicle,0.27198879551820726,5.1034999999999995
Decision Tree-Extra Tree-Logistic-Perceptron-Linear Discriminant,5,vehicle,0.2589355742296918,3.5016
Decision Tree-Extra Tree-Logistic-Perceptron-Multi-layer Perceptron,5,vehicle,0.302703081232493,3.8970000000000007
Decision Tree-Extra Tree-Logistic-Perceptron-MultinomialNB,5,vehicle,0.3050420168067227,3.4997
Decision Tree-Extra Tree-Logistic-Perceptron-Nearest Neighbors,5,vehicle,0.2814005602240896,9.3048
Decision Tree-Extra Tree-Logistic-Perceptron-Quadratic Discriminant,5,vehicle,0.23414565826330533,3.6002
Decision Tree-Extra Tree-Logistic-Perceptron-Random Forest (10 estimators),5,vehicle,0.28378151260504203,5.5998
Decision Tree-Extra Tree-Logistic-Perceptron-Ridge,5,vehicle,0.26719887955182076,3.3034
Decision Tree-Extra Tree-Logistic-Perceptron-SGD,5,vehicle,0.3040616246498599,3.4002000000000003
Decision Tree-Extra Tree-Logistic-Quadratic Discriminant,4,vehicle,0.2199299719887955,3.1991
Decision Tree-Extra Tree-Logistic-Quadratic Discriminant-BernoulliNB,5,vehicle,0.2234453781512605,4.499899999999999
Decision Tree-Extra Tree-Logistic-Quadratic Discriminant-Extra Trees,5,vehicle,0.23761904761904762,22.200300000000002
Decision Tree-Extra Tree-Logistic-Quadratic Discriminant-Gradient Boosting,5,vehicle,0.22110644257703077,5.6948
Decision Tree-Extra Tree-Logistic-Quadratic Discriminant-MultinomialNB,5,vehicle,0.22455182072829133,4.3998
Decision Tree-Extra Tree-Logistic-Quadratic Discriminant-Nearest Neighbors,5,vehicle,0.22106442577030813,9.200700000000001
Decision Tree-Extra Tree-Logistic-Quadratic Discriminant-Random Forest (10 estimators),5,vehicle,0.2198459383753501,6.405300000000001
Decision Tree-Extra Tree-Logistic-Random Forest (10 estimators),4,vehicle,0.2600420168067227,4.8987
Decision Tree-Extra Tree-Logistic-Random Forest (10 estimators)-Gradient Boosting,5,vehicle,0.23875350140056026,7.595999999999999
Decision Tree-Extra Tree-Logistic-Ridge,4,vehicle,0.2589355742296919,3.5996
Decision Tree-Extra Tree-Logistic-Ridge-BernoulliNB,5,vehicle,0.27070028011204483,3.3019000000000007
Decision Tree-Extra Tree-Logistic-Ridge-Extra Trees,5,vehicle,0.26595238095238094,18.895500000000002
Decision Tree-Extra Tree-Logistic-Ridge-Gradient Boosting,5,vehicle,0.24705882352941178,5.7974
Decision Tree-Extra Tree-Logistic-Ridge-Linear Discriminant,5,vehicle,0.23519607843137252,3.6018999999999997
Decision Tree-Extra Tree-Logistic-Ridge-Multi-layer Perceptron,5,vehicle,0.2564985994397759,3.7935000000000003
Decision Tree-Extra Tree-Logistic-Ridge-MultinomialNB,5,vehicle,0.2564705882352941,3.5010000000000003
Decision Tree-Extra Tree-Logistic-Ridge-Nearest Neighbors,5,vehicle,0.25998599439775905,7.900599999999999
Decision Tree-Extra Tree-Logistic-Ridge-Quadratic Discriminant,5,vehicle,0.21396358543417365,4.1005
Decision Tree-Extra Tree-Logistic-Ridge-Random Forest (10 estimators),5,vehicle,0.2541456582633053,6.508799999999999
