ensembleDescription,k,dataset,errorRate,timeTaken
Decision Tree-Ridge-SGD-BernoulliNB-MultinomialNB,5,airlines,0.3676,130.6
Decision Tree-Ridge-SGD-BernoulliNB-Nearest Neighbors,5,airlines,0.36771999999999994,2281.2483
Decision Tree-Ridge-SGD-BernoulliNB-Random Forest (10 estimators),5,airlines,0.36084000000000005,155.69
Decision Tree-Ridge-SGD-Extra Trees,4,airlines,0.37224,345.92130000000003
Decision Tree-Ridge-SGD-Extra Trees-Gradient Boosting,5,airlines,0.3588,338.0917
Decision Tree-Ridge-SGD-Extra Trees-Random Forest (10 estimators),5,airlines,0.36836,342.8438
Decision Tree-Ridge-SGD-Gradient Boosting,4,airlines,0.36524000000000006,126.1025
Decision Tree-Ridge-SGD-Linear Discriminant,4,airlines,0.36668,108.4446
Decision Tree-Ridge-SGD-Linear Discriminant-BernoulliNB,5,airlines,0.3578,134.5045
Decision Tree-Ridge-SGD-Linear Discriminant-Extra Trees,5,airlines,0.36248,320.68449999999996
Decision Tree-Ridge-SGD-Linear Discriminant-Gradient Boosting,5,airlines,0.35507999999999995,126.0978
Decision Tree-Ridge-SGD-Linear Discriminant-MultinomialNB,5,airlines,0.36472000000000004,116.3607
Decision Tree-Ridge-SGD-Linear Discriminant-Nearest Neighbors,5,airlines,0.36696,2280.9096999999997
Decision Tree-Ridge-SGD-Linear Discriminant-Quadratic Discriminant,5,airlines,0.37068,209.17579999999998
Decision Tree-Ridge-SGD-Linear Discriminant-Random Forest (10 estimators),5,airlines,0.35967999999999994,137.39270000000002
Decision Tree-Ridge-SGD-Multi-layer Perceptron,4,airlines,0.37244,121.50839999999998
Decision Tree-Ridge-SGD-Multi-layer Perceptron-BernoulliNB,5,airlines,0.36272000000000004,134.2824
Decision Tree-Ridge-SGD-Multi-layer Perceptron-Extra Trees,5,airlines,0.36812,341.20550000000003
Decision Tree-Ridge-SGD-Multi-layer Perceptron-Gradient Boosting,5,airlines,0.35919999999999996,131.7488
Decision Tree-Ridge-SGD-Multi-layer Perceptron-Linear Discriminant,5,airlines,0.36008,118.4212
Decision Tree-Ridge-SGD-Multi-layer Perceptron-MultinomialNB,5,airlines,0.37839999999999996,119.8169
Decision Tree-Ridge-SGD-Multi-layer Perceptron-Nearest Neighbors,5,airlines,0.3756400000000001,2248.1758999999997
Decision Tree-Ridge-SGD-Multi-layer Perceptron-Quadratic Discriminant,5,airlines,0.38987999999999995,219.4704
Decision Tree-Ridge-SGD-Multi-layer Perceptron-Random Forest (10 estimators),5,airlines,0.3656400000000001,149.3339
Decision Tree-Ridge-SGD-MultinomialNB,4,airlines,0.3802,113.8391
Decision Tree-Ridge-SGD-MultinomialNB-Extra Trees,5,airlines,0.37208,329.42670000000004
Decision Tree-Ridge-SGD-MultinomialNB-Gradient Boosting,5,airlines,0.36132,136.0574
Decision Tree-Ridge-SGD-MultinomialNB-Nearest Neighbors,5,airlines,0.38548,2211.5227000000004
Decision Tree-Ridge-SGD-MultinomialNB-Random Forest (10 estimators),5,airlines,0.36984,145.7469
Decision Tree-Ridge-SGD-Nearest Neighbors,4,airlines,0.38856,2455.8542
Decision Tree-Ridge-SGD-Nearest Neighbors-Extra Trees,5,airlines,0.37312,2408.1458000000002
Decision Tree-Ridge-SGD-Nearest Neighbors-Gradient Boosting,5,airlines,0.36532,2303.0098000000003
Decision Tree-Ridge-SGD-Nearest Neighbors-Random Forest (10 estimators),5,airlines,0.37071999999999994,2263.6059999999998
Decision Tree-Ridge-SGD-Quadratic Discriminant,4,airlines,0.38028,210.68850000000003
Decision Tree-Ridge-SGD-Quadratic Discriminant-BernoulliNB,5,airlines,0.37492000000000003,228.47300000000004
Decision Tree-Ridge-SGD-Quadratic Discriminant-Extra Trees,5,airlines,0.38088,425.3409
Decision Tree-Ridge-SGD-Quadratic Discriminant-Gradient Boosting,5,airlines,0.36719999999999997,231.5818
Decision Tree-Ridge-SGD-Quadratic Discriminant-MultinomialNB,5,airlines,0.40512000000000004,208.28820000000002
Decision Tree-Ridge-SGD-Quadratic Discriminant-Nearest Neighbors,5,airlines,0.393,2375.7659
Decision Tree-Ridge-SGD-Quadratic Discriminant-Random Forest (10 estimators),5,airlines,0.3774,239.57489999999999
Decision Tree-Ridge-SGD-Random Forest (10 estimators),4,airlines,0.37111999999999995,136.7536
Decision Tree-Ridge-SGD-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.35784,143.36139999999997
Decision Tree-SGD,2,airlines,0.43011999999999995,99.6788
Decision Tree-SGD-BernoulliNB,3,airlines,0.39028,127.10559999999998
Decision Tree-SGD-BernoulliNB-Extra Trees,4,airlines,0.37612,332.1394000000001
Decision Tree-SGD-BernoulliNB-Extra Trees-Gradient Boosting,5,airlines,0.36248,355.7423
Decision Tree-SGD-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,airlines,0.37048000000000003,353.62029999999993
Decision Tree-SGD-BernoulliNB-Gradient Boosting,4,airlines,0.36812,145.34709999999998
Decision Tree-SGD-BernoulliNB-MultinomialNB,4,airlines,0.38564,121.5041
Decision Tree-SGD-BernoulliNB-MultinomialNB-Extra Trees,5,airlines,0.37532,360.548
Decision Tree-SGD-BernoulliNB-MultinomialNB-Gradient Boosting,5,airlines,0.36691999999999997,162.42720000000003
Decision Tree-SGD-BernoulliNB-MultinomialNB-Nearest Neighbors,5,airlines,0.39091999999999993,2265.9445
Decision Tree-SGD-BernoulliNB-MultinomialNB-Random Forest (10 estimators),5,airlines,0.37459999999999993,163.49210000000002
Decision Tree-SGD-BernoulliNB-Nearest Neighbors,4,airlines,0.39315999999999995,2262.262
Decision Tree-SGD-BernoulliNB-Nearest Neighbors-Extra Trees,5,airlines,0.37716,2509.2422999999994
Decision Tree-SGD-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,airlines,0.36844,2393.0978
Decision Tree-SGD-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,airlines,0.3758,2336.3221
Decision Tree-SGD-BernoulliNB-Random Forest (10 estimators),4,airlines,0.37595999999999996,153.3649
Decision Tree-SGD-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.36124,165.76979999999998
Decision Tree-SGD-Extra Trees,3,airlines,0.394,323.70489999999995
Decision Tree-SGD-Extra Trees-Gradient Boosting,4,airlines,0.37424,325.7443
Decision Tree-SGD-Extra Trees-Random Forest (10 estimators),4,airlines,0.38252,342.92930000000007
Decision Tree-SGD-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.36835999999999997,351.7794
Decision Tree-SGD-Gradient Boosting,3,airlines,0.3816399999999999,117.62719999999999
Decision Tree-SGD-Linear Discriminant,3,airlines,0.38280000000000003,104.55259999999998
Decision Tree-SGD-Linear Discriminant-BernoulliNB,4,airlines,0.36895999999999995,120.79460000000002
Decision Tree-SGD-Linear Discriminant-BernoulliNB-Extra Trees,5,airlines,0.36244,326.08209999999997
Decision Tree-SGD-Linear Discriminant-BernoulliNB-Gradient Boosting,5,airlines,0.35608000000000006,152.0491
Decision Tree-SGD-Linear Discriminant-BernoulliNB-MultinomialNB,5,airlines,0.36804,130.81189999999998
Decision Tree-SGD-Linear Discriminant-BernoulliNB-Nearest Neighbors,5,airlines,0.36804,2315.8726
Decision Tree-SGD-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),5,airlines,0.36108,159.0708
Decision Tree-SGD-Linear Discriminant-Extra Trees,4,airlines,0.37244,319.2297
Decision Tree-SGD-Linear Discriminant-Extra Trees-Gradient Boosting,5,airlines,0.35896,332.53689999999995
Decision Tree-SGD-Linear Discriminant-Extra Trees-Random Forest (10 estimators),5,airlines,0.36828000000000005,351.2804
Decision Tree-SGD-Linear Discriminant-Gradient Boosting,4,airlines,0.36536,123.2263
Decision Tree-SGD-Linear Discriminant-MultinomialNB,4,airlines,0.38076000000000004,109.2521
Decision Tree-SGD-Linear Discriminant-MultinomialNB-Extra Trees,5,airlines,0.37248,344.56620000000004
Decision Tree-SGD-Linear Discriminant-MultinomialNB-Gradient Boosting,5,airlines,0.36160000000000003,138.6541
Decision Tree-SGD-Linear Discriminant-MultinomialNB-Nearest Neighbors,5,airlines,0.38564000000000004,2293.8866000000003
Decision Tree-SGD-Linear Discriminant-MultinomialNB-Random Forest (10 estimators),5,airlines,0.37023999999999996,151.89249999999998
Decision Tree-SGD-Linear Discriminant-Nearest Neighbors,4,airlines,0.38888,2352.1557999999995
Decision Tree-SGD-Linear Discriminant-Nearest Neighbors-Extra Trees,5,airlines,0.37324,2512.1922
Decision Tree-SGD-Linear Discriminant-Nearest Neighbors-Gradient Boosting,5,airlines,0.3654799999999999,2423.4129000000003
Decision Tree-SGD-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,airlines,0.3708,2389.8540000000003
Decision Tree-SGD-Linear Discriminant-Quadratic Discriminant,4,airlines,0.38052,205.41769999999997
Decision Tree-SGD-Linear Discriminant-Quadratic Discriminant-BernoulliNB,5,airlines,0.37539999999999996,220.204
Decision Tree-SGD-Linear Discriminant-Quadratic Discriminant-Extra Trees,5,airlines,0.381,417.10839999999996
Decision Tree-SGD-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,5,airlines,0.36728000000000005,236.58849999999998
Decision Tree-SGD-Linear Discriminant-Quadratic Discriminant-MultinomialNB,5,airlines,0.40508,199.7951
Decision Tree-SGD-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,5,airlines,0.39312,2282.8883
Decision Tree-SGD-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),5,airlines,0.37744,225.48829999999998
Decision Tree-SGD-Linear Discriminant-Random Forest (10 estimators),4,airlines,0.3712,125.58059999999998
Decision Tree-SGD-Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.35791999999999996,150.4795
Decision Tree-SGD-Multi-layer Perceptron,3,airlines,0.40687999999999996,107.82740000000001
Decision Tree-SGD-Multi-layer Perceptron-BernoulliNB,4,airlines,0.37648000000000004,128.71730000000002
Decision Tree-SGD-Multi-layer Perceptron-BernoulliNB-Extra Trees,5,airlines,0.37079999999999996,353.48699999999997
Decision Tree-SGD-Multi-layer Perceptron-BernoulliNB-Gradient Boosting,5,airlines,0.36232000000000003,148.64100000000002
Decision Tree-SGD-Multi-layer Perceptron-BernoulliNB-MultinomialNB,5,airlines,0.38296,133.428
Decision Tree-SGD-Multi-layer Perceptron-BernoulliNB-Nearest Neighbors,5,airlines,0.37883999999999995,2232.3132
Decision Tree-SGD-Multi-layer Perceptron-BernoulliNB-Random Forest (10 estimators),5,airlines,0.36932,160.91530000000003
Decision Tree-SGD-Multi-layer Perceptron-Extra Trees,4,airlines,0.38148,340.02660000000003
Decision Tree-SGD-Multi-layer Perceptron-Extra Trees-Gradient Boosting,5,airlines,0.36688000000000004,343.28159999999997
Decision Tree-SGD-Multi-layer Perceptron-Extra Trees-Random Forest (10 estimators),5,airlines,0.37604,335.3818
Decision Tree-SGD-Multi-layer Perceptron-Gradient Boosting,4,airlines,0.3714,132.0437
Decision Tree-SGD-Multi-layer Perceptron-Linear Discriminant,4,airlines,0.37232,108.37819999999999
Decision Tree-SGD-Multi-layer Perceptron-Linear Discriminant-BernoulliNB,5,airlines,0.36284,136.2152
Decision Tree-SGD-Multi-layer Perceptron-Linear Discriminant-Extra Trees,5,airlines,0.36791999999999997,332.08509999999995
Decision Tree-SGD-Multi-layer Perceptron-Linear Discriminant-Gradient Boosting,5,airlines,0.35895999999999995,131.06990000000002
Decision Tree-SGD-Multi-layer Perceptron-Linear Discriminant-MultinomialNB,5,airlines,0.37812,120.59949999999999
Decision Tree-SGD-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors,5,airlines,0.37572000000000005,2197.3124
Decision Tree-SGD-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant,5,airlines,0.39016000000000006,208.26170000000002
Decision Tree-SGD-Multi-layer Perceptron-Linear Discriminant-Random Forest (10 estimators),5,airlines,0.3652000000000001,138.7295
Decision Tree-SGD-Multi-layer Perceptron-MultinomialNB,4,airlines,0.39564,110.5628
Decision Tree-SGD-Multi-layer Perceptron-MultinomialNB-Extra Trees,5,airlines,0.38928,317.51179999999994
Decision Tree-SGD-Multi-layer Perceptron-MultinomialNB-Gradient Boosting,5,airlines,0.37708,128.5111
Decision Tree-SGD-Multi-layer Perceptron-MultinomialNB-Nearest Neighbors,5,airlines,0.4055999999999999,2192.7389
Decision Tree-SGD-Multi-layer Perceptron-MultinomialNB-Random Forest (10 estimators),5,airlines,0.38812,136.0319
Decision Tree-SGD-Multi-layer Perceptron-Nearest Neighbors,4,airlines,0.4006,2241.8062999999997
Decision Tree-SGD-Multi-layer Perceptron-Nearest Neighbors-Extra Trees,5,airlines,0.38395999999999997,2430.5163000000002
Decision Tree-SGD-Multi-layer Perceptron-Nearest Neighbors-Gradient Boosting,5,airlines,0.37448000000000004,2338.8005000000003
Decision Tree-SGD-Multi-layer Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,airlines,0.3826,2322.1255
Decision Tree-SGD-Multi-layer Perceptron-Quadratic Discriminant,4,airlines,0.4031199999999999,201.15210000000002
Decision Tree-SGD-Multi-layer Perceptron-Quadratic Discriminant-BernoulliNB,5,airlines,0.397,231.6769
Decision Tree-SGD-Multi-layer Perceptron-Quadratic Discriminant-Extra Trees,5,airlines,0.40027999999999997,425.8081
Decision Tree-SGD-Multi-layer Perceptron-Quadratic Discriminant-Gradient Boosting,5,airlines,0.38872,230.59769999999997
Decision Tree-SGD-Multi-layer Perceptron-Quadratic Discriminant-MultinomialNB,5,airlines,0.42919999999999997,212.22780000000003
Decision Tree-SGD-Multi-layer Perceptron-Quadratic Discriminant-Nearest Neighbors,5,airlines,0.41403999999999996,2354.3046
Decision Tree-SGD-Multi-layer Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,airlines,0.39803999999999995,232.12479999999996
Decision Tree-SGD-Multi-layer Perceptron-Random Forest (10 estimators),4,airlines,0.37951999999999997,136.2526
Decision Tree-SGD-Multi-layer Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.3644,161.3936
Decision Tree-SGD-MultinomialNB,3,airlines,0.42928,103.80260000000001
Decision Tree-SGD-MultinomialNB-Extra Trees,4,airlines,0.3916,317.8067
Decision Tree-SGD-MultinomialNB-Extra Trees-Gradient Boosting,5,airlines,0.37279999999999996,334.32730000000004
Decision Tree-SGD-MultinomialNB-Extra Trees-Random Forest (10 estimators),5,airlines,0.38272,357.53689999999995
Decision Tree-SGD-MultinomialNB-Gradient Boosting,4,airlines,0.38123999999999997,122.11390000000002
Decision Tree-SGD-MultinomialNB-Nearest Neighbors,4,airlines,0.41104,2336.8353999999995
Decision Tree-SGD-MultinomialNB-Nearest Neighbors-Extra Trees,5,airlines,0.39591999999999994,2453.9861
Decision Tree-SGD-MultinomialNB-Nearest Neighbors-Gradient Boosting,5,airlines,0.38548,2302.4306000000006
Decision Tree-SGD-MultinomialNB-Nearest Neighbors-Random Forest (10 estimators),5,airlines,0.39444,2284.1132000000002
Decision Tree-SGD-MultinomialNB-Random Forest (10 estimators),4,airlines,0.38964,125.4588
Decision Tree-SGD-MultinomialNB-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.36992,147.15350000000004
Decision Tree-SGD-Nearest Neighbors,3,airlines,0.42012,2248.6067
Decision Tree-SGD-Nearest Neighbors-Extra Trees,4,airlines,0.39976,2586.1612999999998
Decision Tree-SGD-Nearest Neighbors-Extra Trees-Gradient Boosting,5,airlines,0.3746,2522.9038000000005
Decision Tree-SGD-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,airlines,0.38208000000000003,2599.8248
Decision Tree-SGD-Nearest Neighbors-Gradient Boosting,4,airlines,0.38932,2405.4946000000004
Decision Tree-SGD-Nearest Neighbors-Random Forest (10 estimators),4,airlines,0.39624,2407.4934000000003
Decision Tree-SGD-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.37168,2303.9945
Decision Tree-SGD-Quadratic Discriminant,3,airlines,0.4514,211.31509999999997
Decision Tree-SGD-Quadratic Discriminant-BernoulliNB,4,airlines,0.38755999999999996,211.22110000000004
Decision Tree-SGD-Quadratic Discriminant-BernoulliNB-Extra Trees,5,airlines,0.38576,474.90680000000003
Decision Tree-SGD-Quadratic Discriminant-BernoulliNB-Gradient Boosting,5,airlines,0.37376000000000004,252.01100000000002
Decision Tree-SGD-Quadratic Discriminant-BernoulliNB-MultinomialNB,5,airlines,0.4120800000000001,236.6471
Decision Tree-SGD-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,5,airlines,0.3976,2691.7406
Decision Tree-SGD-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),5,airlines,0.38264,250.01039999999998
Decision Tree-SGD-Quadratic Discriminant-Extra Trees,4,airlines,0.39227999999999996,421.31679999999994
Decision Tree-SGD-Quadratic Discriminant-Extra Trees-Gradient Boosting,5,airlines,0.37792000000000003,430.39979999999997
Decision Tree-SGD-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),5,airlines,0.3856,449.8588
Decision Tree-SGD-Quadratic Discriminant-Gradient Boosting,4,airlines,0.37892,218.82690000000002
Decision Tree-SGD-Quadratic Discriminant-MultinomialNB,4,airlines,0.42244000000000004,198.8836
Decision Tree-SGD-Quadratic Discriminant-MultinomialNB-Extra Trees,5,airlines,0.41435999999999995,447.65790000000004
Decision Tree-SGD-Quadratic Discriminant-MultinomialNB-Gradient Boosting,5,airlines,0.40388,230.1256
Decision Tree-SGD-Quadratic Discriminant-MultinomialNB-Nearest Neighbors,5,airlines,0.4342,2437.578
Decision Tree-SGD-Quadratic Discriminant-MultinomialNB-Random Forest (10 estimators),5,airlines,0.4152799999999999,246.1332
Decision Tree-SGD-Quadratic Discriminant-Nearest Neighbors,4,airlines,0.41524,2370.5245000000004
Decision Tree-SGD-Quadratic Discriminant-Nearest Neighbors-Extra Trees,5,airlines,0.39956,2790.6758
Decision Tree-SGD-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,5,airlines,0.39064,2384.9404000000004
Decision Tree-SGD-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,airlines,0.39927999999999997,2434.2718999999997
Decision Tree-SGD-Quadratic Discriminant-Random Forest (10 estimators),4,airlines,0.39124,230.9886
Decision Tree-SGD-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.37548,244.1467
Decision Tree-SGD-Random Forest (10 estimators),3,airlines,0.3936,131.86769999999999
Decision Tree-SGD-Random Forest (10 estimators)-Gradient Boosting,4,airlines,0.37283999999999995,135.36079999999998
Extra Tree,1,airlines,0.42467999999999995,80.79599999999999
Extra Tree-BernoulliNB,2,airlines,0.38147999999999993,122.34989999999998
Extra Tree-BernoulliNB-Extra Trees,3,airlines,0.37904000000000004,330.59529999999995
Extra Tree-BernoulliNB-Extra Trees-Gradient Boosting,4,airlines,0.36084,354.6038
Extra Tree-BernoulliNB-Extra Trees-Random Forest (10 estimators),4,airlines,0.36852,364.37690000000003
Extra Tree-BernoulliNB-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.36367999999999995,373.96000000000004
Extra Tree-BernoulliNB-Gradient Boosting,3,airlines,0.36008,138.3592
Extra Tree-BernoulliNB-MultinomialNB,3,airlines,0.38992,122.36909999999997
Extra Tree-BernoulliNB-MultinomialNB-Extra Trees,4,airlines,0.371,337.5085
Extra Tree-BernoulliNB-MultinomialNB-Extra Trees-Gradient Boosting,5,airlines,0.36328000000000005,342.5947
Extra Tree-BernoulliNB-MultinomialNB-Extra Trees-Random Forest (10 estimators),5,airlines,0.37032000000000004,344.81010000000003
Extra Tree-BernoulliNB-MultinomialNB-Gradient Boosting,4,airlines,0.36124,143.001
Extra Tree-BernoulliNB-MultinomialNB-Nearest Neighbors,4,airlines,0.38156,2318.3718
Extra Tree-BernoulliNB-MultinomialNB-Nearest Neighbors-Extra Trees,5,airlines,0.37912,2545.8606
Extra Tree-BernoulliNB-MultinomialNB-Nearest Neighbors-Gradient Boosting,5,airlines,0.36619999999999997,2238.6000999999997
Extra Tree-BernoulliNB-MultinomialNB-Nearest Neighbors-Random Forest (10 estimators),5,airlines,0.37632,2249.3885
Extra Tree-BernoulliNB-MultinomialNB-Random Forest (10 estimators),4,airlines,0.36627999999999994,148.0524
Extra Tree-BernoulliNB-MultinomialNB-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.35944,162.8549
Extra Tree-BernoulliNB-Nearest Neighbors,3,airlines,0.38488,2221.1899000000003
Extra Tree-BernoulliNB-Nearest Neighbors-Extra Trees,4,airlines,0.37499999999999994,2496.4823
Extra Tree-BernoulliNB-Nearest Neighbors-Extra Trees-Gradient Boosting,5,airlines,0.36488000000000004,2509.1197
Extra Tree-BernoulliNB-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,airlines,0.36979999999999996,2447.2853999999998
Extra Tree-BernoulliNB-Nearest Neighbors-Gradient Boosting,4,airlines,0.36628000000000005,2363.5095
Extra Tree-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),4,airlines,0.37351999999999996,2364.5458
Extra Tree-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.36112000000000005,2451.1894999999995
Extra Tree-BernoulliNB-Random Forest (10 estimators),3,airlines,0.37116000000000005,145.801
Extra Tree-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,4,airlines,0.3598,163.66230000000002
Extra Tree-Extra Trees,2,airlines,0.39147999999999994,278.09580000000005
Extra Tree-Extra Trees-Gradient Boosting,3,airlines,0.37395999999999996,291.81419999999997
Extra Tree-Extra Trees-Random Forest (10 estimators),3,airlines,0.37816,299.3374
Extra Tree-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,4,airlines,0.36619999999999997,310.1320999999999
Extra Tree-Gradient Boosting,2,airlines,0.37532,87.376
Extra Tree-Linear Discriminant,2,airlines,0.37592000000000003,100.69829999999999
Extra Tree-Linear Discriminant-BernoulliNB,3,airlines,0.36107999999999996,118.0998
Extra Tree-Linear Discriminant-BernoulliNB-Extra Trees,4,airlines,0.36008,334.13070000000005
Extra Tree-Linear Discriminant-BernoulliNB-Extra Trees-Gradient Boosting,5,airlines,0.35496,355.0536
Extra Tree-Linear Discriminant-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,airlines,0.36516000000000004,354.1027
Extra Tree-Linear Discriminant-BernoulliNB-Gradient Boosting,4,airlines,0.3559199999999999,146.2288
Extra Tree-Linear Discriminant-BernoulliNB-MultinomialNB,4,airlines,0.36244,124.5975
Extra Tree-Linear Discriminant-BernoulliNB-MultinomialNB-Extra Trees,5,airlines,0.3644799999999999,357.1571
Extra Tree-Linear Discriminant-BernoulliNB-MultinomialNB-Gradient Boosting,5,airlines,0.35556,140.6645
Extra Tree-Linear Discriminant-BernoulliNB-MultinomialNB-Nearest Neighbors,5,airlines,0.36688,2480.1932
Extra Tree-Linear Discriminant-BernoulliNB-MultinomialNB-Random Forest (10 estimators),5,airlines,0.36064,154.8155
Extra Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors,4,airlines,0.36636,2282.0641000000005
Extra Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors-Extra Trees,5,airlines,0.36592,2432.2407
Extra Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,airlines,0.35547999999999996,2271.3545999999997
Extra Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,airlines,0.36116000000000004,2295.1203
Extra Tree-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),4,airlines,0.35747999999999996,146.67220000000003
Extra Tree-Linear Discriminant-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.35375999999999996,160.9389
Extra Tree-Linear Discriminant-Extra Trees,3,airlines,0.37488000000000005,295.9051
Extra Tree-Linear Discriminant-Extra Trees-Gradient Boosting,4,airlines,0.35795999999999994,330.90380000000005
Extra Tree-Linear Discriminant-Extra Trees-Random Forest (10 estimators),4,airlines,0.36672000000000005,344.0496
Extra Tree-Linear Discriminant-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.36224,353.2254
Extra Tree-Linear Discriminant-Gradient Boosting,3,airlines,0.35448,119.10040000000001
Extra Tree-Linear Discriminant-MultinomialNB,3,airlines,0.38079999999999997,101.9011
Extra Tree-Linear Discriminant-MultinomialNB-Extra Trees,4,airlines,0.36688,333.2063
Extra Tree-Linear Discriminant-MultinomialNB-Extra Trees-Gradient Boosting,5,airlines,0.35860000000000003,324.5034999999999
Extra Tree-Linear Discriminant-MultinomialNB-Extra Trees-Random Forest (10 estimators),5,airlines,0.36788,339.8855
Extra Tree-Linear Discriminant-MultinomialNB-Gradient Boosting,4,airlines,0.35668,130.0034
Extra Tree-Linear Discriminant-MultinomialNB-Nearest Neighbors,4,airlines,0.3758,2295.0076
Extra Tree-Linear Discriminant-MultinomialNB-Nearest Neighbors-Extra Trees,5,airlines,0.37244,2348.1968
Extra Tree-Linear Discriminant-MultinomialNB-Nearest Neighbors-Gradient Boosting,5,airlines,0.36188,2221.3695
Extra Tree-Linear Discriminant-MultinomialNB-Nearest Neighbors-Random Forest (10 estimators),5,airlines,0.37135999999999997,2213.0881
Extra Tree-Linear Discriminant-MultinomialNB-Random Forest (10 estimators),4,airlines,0.3622,135.2547
Extra Tree-Linear Discriminant-MultinomialNB-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.35500000000000004,142.5044
Extra Tree-Linear Discriminant-Nearest Neighbors,3,airlines,0.37955999999999995,2168.9813
Extra Tree-Linear Discriminant-Nearest Neighbors-Extra Trees,4,airlines,0.37144,2528.0355
Extra Tree-Linear Discriminant-Nearest Neighbors-Extra Trees-Gradient Boosting,5,airlines,0.3618,2468.5055
Extra Tree-Linear Discriminant-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,airlines,0.3686,2421.8569
Extra Tree-Linear Discriminant-Nearest Neighbors-Gradient Boosting,4,airlines,0.36344,2315.0323
Extra Tree-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),4,airlines,0.36864,2326.1760999999997
Extra Tree-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.35740000000000005,2264.3555
Extra Tree-Linear Discriminant-Quadratic Discriminant,3,airlines,0.39631999999999995,202.45779999999996
Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB,4,airlines,0.35975999999999997,234.58770000000004
Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB-Extra Trees,5,airlines,0.37168,434.2568
Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB-Gradient Boosting,5,airlines,0.35784,245.1447
Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB-MultinomialNB,5,airlines,0.38184,217.36190000000002
Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,5,airlines,0.3724,2487.7550999999994
Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),5,airlines,0.3672,248.3683
Extra Tree-Linear Discriminant-Quadratic Discriminant-Extra Trees,4,airlines,0.3722,418.70380000000006
Extra Tree-Linear Discriminant-Quadratic Discriminant-Extra Trees-Gradient Boosting,5,airlines,0.3663600000000001,416.22889999999995
Extra Tree-Linear Discriminant-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),5,airlines,0.37372,438.0862
Extra Tree-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,4,airlines,0.35444000000000003,221.83470000000003
Extra Tree-Linear Discriminant-Quadratic Discriminant-MultinomialNB,4,airlines,0.37875999999999993,207.6094
