ensembleDescription,k,dataset,errorRate,timeTaken
Decision Tree-Extra Tree-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,car,0.15052762468073666,24.8465
Decision Tree-Extra Tree-BernoulliNB-Gradient Boosting,4,car,0.15054442801451806,9.5049
Decision Tree-Extra Tree-BernoulliNB-MultinomialNB,4,car,0.19972778599274096,6.367299999999999
Decision Tree-Extra Tree-BernoulliNB-MultinomialNB-Extra Trees,5,car,0.16325783035354213,21.109
Decision Tree-Extra Tree-BernoulliNB-MultinomialNB-Gradient Boosting,5,car,0.1673275977954026,8.7042
Decision Tree-Extra Tree-BernoulliNB-MultinomialNB-Nearest Neighbors,5,car,0.17659631670923512,17.241200000000003
Decision Tree-Extra Tree-BernoulliNB-MultinomialNB-Random Forest (10 estimators),5,car,0.17486221266299234,8.7285
Decision Tree-Extra Tree-BernoulliNB-Nearest Neighbors,4,car,0.1679157144777524,21.561999999999998
Decision Tree-Extra Tree-BernoulliNB-Nearest Neighbors-Extra Trees,5,car,0.15459067078908456,35.1355
Decision Tree-Extra Tree-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,car,0.1499731146659497,20.8069
Decision Tree-Extra Tree-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,car,0.15750772953353945,23.0536
Decision Tree-Extra Tree-BernoulliNB-Random Forest (10 estimators),4,car,0.1609624949589999,9.5046
Decision Tree-Extra Tree-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,car,0.1476643366043823,10.3488
Decision Tree-Extra Tree-Extra Trees,3,car,0.1407043957521172,22.593200000000003
Decision Tree-Extra Tree-Extra Trees-Gradient Boosting,4,car,0.15227517139400457,22.7352
Decision Tree-Extra Tree-Extra Trees-Random Forest (10 estimators),4,car,0.15342451942465388,27.709699999999998
Decision Tree-Extra Tree-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,car,0.1453488372093023,25.3373
Decision Tree-Extra Tree-Gradient Boosting,3,car,0.14536227987632747,8.767
Decision Tree-Extra Tree-Linear Discriminant,3,car,0.12792714074472375,6.556099999999999
Decision Tree-Extra Tree-Linear Discriminant-BernoulliNB,4,car,0.17194515391853743,7.214
Decision Tree-Extra Tree-Linear Discriminant-BernoulliNB-Extra Trees,5,car,0.138953488372093,21.5673
Decision Tree-Extra Tree-Linear Discriminant-BernoulliNB-Gradient Boosting,5,car,0.138977013039387,8.1047
Decision Tree-Extra Tree-Linear Discriminant-BernoulliNB-MultinomialNB,5,car,0.17831025675494022,5.632099999999999
Decision Tree-Extra Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors,5,car,0.15517878747143432,18.338000000000005
Decision Tree-Extra Tree-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),5,car,0.1493917193171125,8.7991
Decision Tree-Extra Tree-Linear Discriminant-Extra Trees,4,car,0.13374445489985215,22.582300000000004
Decision Tree-Extra Tree-Linear Discriminant-Extra Trees-Gradient Boosting,5,car,0.1383956176905498,23.7551
Decision Tree-Extra Tree-Linear Discriminant-Extra Trees-Random Forest (10 estimators),5,car,0.14126226643366044,22.8508
Decision Tree-Extra Tree-Linear Discriminant-Gradient Boosting,4,car,0.13434601424922704,8.9333
Decision Tree-Extra Tree-Linear Discriminant-MultinomialNB,4,car,0.17947304745261464,7.617
Decision Tree-Extra Tree-Linear Discriminant-MultinomialNB-Extra Trees,5,car,0.14647466057265762,21.1821
Decision Tree-Extra Tree-Linear Discriminant-MultinomialNB-Gradient Boosting,5,car,0.1540159967737599,8.438
Decision Tree-Extra Tree-Linear Discriminant-MultinomialNB-Nearest Neighbors,5,car,0.1656002150826724,19.4026
Decision Tree-Extra Tree-Linear Discriminant-MultinomialNB-Random Forest (10 estimators),5,car,0.16327463368732356,9.1732
Decision Tree-Extra Tree-Linear Discriminant-Nearest Neighbors,4,car,0.1574976475332706,21.8169
Decision Tree-Extra Tree-Linear Discriminant-Nearest Neighbors-Extra Trees,5,car,0.1441726038446028,35.9459
Decision Tree-Extra Tree-Linear Discriminant-Nearest Neighbors-Gradient Boosting,5,car,0.1389837343728996,21.208499999999994
Decision Tree-Extra Tree-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,car,0.1499731146659497,20.3961
Decision Tree-Extra Tree-Linear Discriminant-Quadratic Discriminant,4,car,0.13600618362683156,10.255399999999998
Decision Tree-Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB,5,car,0.16843325715822016,7.5009999999999994
Decision Tree-Extra Tree-Linear Discriminant-Quadratic Discriminant-Extra Trees,5,car,0.1395180803871488,21.281199999999995
Decision Tree-Extra Tree-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,5,car,0.1499596719989246,9.497399999999999
Decision Tree-Extra Tree-Linear Discriminant-Quadratic Discriminant-MultinomialNB,5,car,0.17247949993278666,7.313699999999999
Decision Tree-Extra Tree-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,5,car,0.15340771609087242,19.293600000000005
Decision Tree-Extra Tree-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),5,car,0.14877335663395616,8.703199999999999
Decision Tree-Extra Tree-Linear Discriminant-Random Forest (10 estimators),4,car,0.1482322892861944,8.4046
Decision Tree-Extra Tree-Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,car,0.1383956176905498,10.3994
Decision Tree-Extra Tree-Logistic,3,car,0.10476206479365505,6.003299999999999
Decision Tree-Extra Tree-Logistic-BernoulliNB,4,car,0.14994286866514311,6.007299999999999
Decision Tree-Extra Tree-Logistic-BernoulliNB-Extra Trees,5,car,0.13490052426401394,21.987000000000002
Decision Tree-Extra Tree-Logistic-BernoulliNB-Gradient Boosting,5,car,0.13030313214141684,8.511
Decision Tree-Extra Tree-Logistic-BernoulliNB-MultinomialNB,5,car,0.16269323833848634,6.2885
Decision Tree-Extra Tree-Logistic-BernoulliNB-Nearest Neighbors,5,car,0.143608011829547,18.557499999999997
Decision Tree-Extra Tree-Logistic-BernoulliNB-Random Forest (10 estimators),5,car,0.14071447775238605,9.389
Decision Tree-Extra Tree-Logistic-Extra Trees,4,car,0.13374109423309583,21.541400000000003
Decision Tree-Extra Tree-Logistic-Extra Trees-Gradient Boosting,5,car,0.1360834789622261,23.526
