ensembleDescription,k,dataset,errorRate,timeTaken
Extra Tree-Logistic-Multi-layer Perceptron-Extra Trees,4,jannis,0.34512,189.8007
Extra Tree-Logistic-Multi-layer Perceptron-Extra Trees-Gradient Boosting,5,jannis,0.32364,213.1692
Extra Tree-Logistic-Multi-layer Perceptron-Extra Trees-Random Forest (10 estimators),5,jannis,0.33176,200.8783
Extra Tree-Logistic-Multi-layer Perceptron-Gradient Boosting,4,jannis,0.3424,103.0527
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant,4,jannis,0.36624,81.0026
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-BernoulliNB,5,jannis,0.36456,96.01599999999999
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-Extra Trees,5,jannis,0.34076000000000006,189.10600000000005
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-Gradient Boosting,5,jannis,0.33884,106.268
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors,5,jannis,0.36560000000000004,1422.0276
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant,5,jannis,0.35651999999999995,101.0047
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-Random Forest (10 estimators),5,jannis,0.34716,92.1037
Extra Tree-Logistic-Multi-layer Perceptron-Nearest Neighbors,4,jannis,0.39791999999999994,1352.8749000000003
Extra Tree-Logistic-Multi-layer Perceptron-Nearest Neighbors-Extra Trees,5,jannis,0.35203999999999996,1476.5523999999998
Extra Tree-Logistic-Multi-layer Perceptron-Nearest Neighbors-Gradient Boosting,5,jannis,0.34928,1452.0268
Extra Tree-Logistic-Multi-layer Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,jannis,0.36,1412.5927
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant,4,jannis,0.38067999999999996,89.40299999999999
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant-BernoulliNB,5,jannis,0.37444,90.7819
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant-Extra Trees,5,jannis,0.33755999999999997,206.6727
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant-Gradient Boosting,5,jannis,0.33484,121.03609999999999
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant-Nearest Neighbors,5,jannis,0.379,1398.8079
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,jannis,0.34639999999999993,100.36789999999999
Extra Tree-Logistic-Multi-layer Perceptron-Random Forest (10 estimators),4,jannis,0.35716000000000003,92.19680000000001
Extra Tree-Logistic-Multi-layer Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,jannis,0.32896000000000003,121.51170000000002
Extra Tree-Logistic-Nearest Neighbors,3,jannis,0.41251999999999994,1436.5420000000001
Extra Tree-Logistic-Nearest Neighbors-Extra Trees,4,jannis,0.37224,1491.2801000000002
Extra Tree-Logistic-Nearest Neighbors-Extra Trees-Gradient Boosting,5,jannis,0.33375999999999995,1613.4633000000001
Extra Tree-Logistic-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,jannis,0.3445599999999999,1525.6388999999997
Extra Tree-Logistic-Nearest Neighbors-Gradient Boosting,4,jannis,0.36960000000000004,1388.4458
Extra Tree-Logistic-Nearest Neighbors-Random Forest (10 estimators),4,jannis,0.38336,1404.4596999999999
Extra Tree-Logistic-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,jannis,0.34120000000000006,1463.1845
Extra Tree-Logistic-Passive Aggressive,3,jannis,0.41252000000000005,81.45200000000001
Extra Tree-Logistic-Passive Aggressive-BernoulliNB,4,jannis,0.41580000000000006,87.26900000000002
Extra Tree-Logistic-Passive Aggressive-BernoulliNB-Extra Trees,5,jannis,0.36419999999999997,191.5268
Extra Tree-Logistic-Passive Aggressive-BernoulliNB-Gradient Boosting,5,jannis,0.36256000000000005,101.60730000000001
Extra Tree-Logistic-Passive Aggressive-BernoulliNB-Nearest Neighbors,5,jannis,0.40544,1366.925
Extra Tree-Logistic-Passive Aggressive-BernoulliNB-Random Forest (10 estimators),5,jannis,0.37472000000000005,90.5003
Extra Tree-Logistic-Passive Aggressive-Extra Trees,4,jannis,0.36888,189.9848
Extra Tree-Logistic-Passive Aggressive-Extra Trees-Gradient Boosting,5,jannis,0.33272,201.8317
Extra Tree-Logistic-Passive Aggressive-Extra Trees-Random Forest (10 estimators),5,jannis,0.34196,192.30420000000004
Extra Tree-Logistic-Passive Aggressive-Gradient Boosting,4,jannis,0.36727999999999994,99.0824
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant,4,jannis,0.38599999999999995,80.08250000000001
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-BernoulliNB,5,jannis,0.38,81.19740000000002
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-Extra Trees,5,jannis,0.35248,182.4195
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-Gradient Boosting,5,jannis,0.35100000000000003,99.8947
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-Nearest Neighbors,5,jannis,0.3836,1370.9722000000002
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-Quadratic Discriminant,5,jannis,0.37356,85.7515
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-Random Forest (10 estimators),5,jannis,0.36072,86.14950000000002
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron,4,jannis,0.39192,80.0155
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron-BernoulliNB,5,jannis,0.38351999999999997,94.9228
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron-Extra Trees,5,jannis,0.3526,189.501
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron-Gradient Boosting,5,jannis,0.34968000000000005,107.1529
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron-Linear Discriminant,5,jannis,0.36956000000000006,85.75840000000001
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron-Nearest Neighbors,5,jannis,0.38648,1473.7781
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron-Quadratic Discriminant,5,jannis,0.37715999999999994,98.18230000000001
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron-Random Forest (10 estimators),5,jannis,0.35955999999999994,93.6021
Extra Tree-Logistic-Passive Aggressive-Nearest Neighbors,4,jannis,0.42072000000000004,1327.7928
Extra Tree-Logistic-Passive Aggressive-Nearest Neighbors-Extra Trees,5,jannis,0.36872,1437.0252999999998
Extra Tree-Logistic-Passive Aggressive-Nearest Neighbors-Gradient Boosting,5,jannis,0.36688,1403.1235
Extra Tree-Logistic-Passive Aggressive-Nearest Neighbors-Random Forest (10 estimators),5,jannis,0.37659999999999993,1377.1374
Extra Tree-Logistic-Passive Aggressive-Perceptron,4,jannis,0.41572,74.2608
Extra Tree-Logistic-Passive Aggressive-Perceptron-BernoulliNB,5,jannis,0.4013999999999999,82.88050000000001
Extra Tree-Logistic-Passive Aggressive-Perceptron-Extra Trees,5,jannis,0.37116,183.266
Extra Tree-Logistic-Passive Aggressive-Perceptron-Gradient Boosting,5,jannis,0.36995999999999996,100.3981
Extra Tree-Logistic-Passive Aggressive-Perceptron-Linear Discriminant,5,jannis,0.38488000000000006,81.5134
Extra Tree-Logistic-Passive Aggressive-Perceptron-Multi-layer Perceptron,5,jannis,0.38712,79.9405
Extra Tree-Logistic-Passive Aggressive-Perceptron-Nearest Neighbors,5,jannis,0.4086,1363.9504000000002
Extra Tree-Logistic-Passive Aggressive-Perceptron-Quadratic Discriminant,5,jannis,0.3976799999999999,93.4416
Extra Tree-Logistic-Passive Aggressive-Perceptron-Random Forest (10 estimators),5,jannis,0.37908000000000003,92.9923
Extra Tree-Logistic-Passive Aggressive-Perceptron-Ridge,5,jannis,0.38927999999999996,82.17580000000001
Extra Tree-Logistic-Passive Aggressive-Perceptron-SGD,5,jannis,0.39948,82.40759999999999
Extra Tree-Logistic-Passive Aggressive-Quadratic Discriminant,4,jannis,0.40847999999999995,84.3244
Extra Tree-Logistic-Passive Aggressive-Quadratic Discriminant-BernoulliNB,5,jannis,0.39636,95.8902
Extra Tree-Logistic-Passive Aggressive-Quadratic Discriminant-Extra Trees,5,jannis,0.35512,201.7321
Extra Tree-Logistic-Passive Aggressive-Quadratic Discriminant-Gradient Boosting,5,jannis,0.35296,121.30890000000002
Extra Tree-Logistic-Passive Aggressive-Quadratic Discriminant-Nearest Neighbors,5,jannis,0.40148,1357.3573000000001
Extra Tree-Logistic-Passive Aggressive-Quadratic Discriminant-Random Forest (10 estimators),5,jannis,0.36419999999999997,100.30250000000001
Extra Tree-Logistic-Passive Aggressive-Random Forest (10 estimators),4,jannis,0.37844,80.4843
Extra Tree-Logistic-Passive Aggressive-Random Forest (10 estimators)-Gradient Boosting,5,jannis,0.33916,111.5912
Extra Tree-Logistic-Passive Aggressive-Ridge,4,jannis,0.38972000000000007,78.2008
Extra Tree-Logistic-Passive Aggressive-Ridge-BernoulliNB,5,jannis,0.3829600000000001,84.2035
Extra Tree-Logistic-Passive Aggressive-Ridge-Extra Trees,5,jannis,0.35631999999999997,199.45919999999998
Extra Tree-Logistic-Passive Aggressive-Ridge-Gradient Boosting,5,jannis,0.3549999999999999,113.3733
Extra Tree-Logistic-Passive Aggressive-Ridge-Linear Discriminant,5,jannis,0.37068,86.41040000000001
Extra Tree-Logistic-Passive Aggressive-Ridge-Multi-layer Perceptron,5,jannis,0.37244,83.9815
Extra Tree-Logistic-Passive Aggressive-Ridge-Nearest Neighbors,5,jannis,0.38624,1419.1337
Extra Tree-Logistic-Passive Aggressive-Ridge-Quadratic Discriminant,5,jannis,0.3763599999999999,93.1397
Extra Tree-Logistic-Passive Aggressive-Ridge-Random Forest (10 estimators),5,jannis,0.36352,107.4804
Extra Tree-Logistic-Passive Aggressive-Ridge-SGD,5,jannis,0.38120000000000004,82.6928
Extra Tree-Logistic-Passive Aggressive-SGD,4,jannis,0.40908,77.8999
Extra Tree-Logistic-Passive Aggressive-SGD-BernoulliNB,5,jannis,0.39571999999999996,88.0038
Extra Tree-Logistic-Passive Aggressive-SGD-Extra Trees,5,jannis,0.36292,199.28390000000002
Extra Tree-Logistic-Passive Aggressive-SGD-Gradient Boosting,5,jannis,0.36056,102.641
Extra Tree-Logistic-Passive Aggressive-SGD-Linear Discriminant,5,jannis,0.37843999999999994,94.68570000000001
Extra Tree-Logistic-Passive Aggressive-SGD-Multi-layer Perceptron,5,jannis,0.38144,93.86839999999998
Extra Tree-Logistic-Passive Aggressive-SGD-Nearest Neighbors,5,jannis,0.40092,1421.0287999999998
Extra Tree-Logistic-Passive Aggressive-SGD-Quadratic Discriminant,5,jannis,0.39115999999999995,97.3727
Extra Tree-Logistic-Passive Aggressive-SGD-Random Forest (10 estimators),5,jannis,0.37063999999999997,95.3937
Extra Tree-Logistic-Perceptron,3,jannis,0.40523999999999993,82.40060000000001
Extra Tree-Logistic-Perceptron-BernoulliNB,4,jannis,0.41215999999999997,85.1703
Extra Tree-Logistic-Perceptron-BernoulliNB-Extra Trees,5,jannis,0.36551999999999996,192.9961
Extra Tree-Logistic-Perceptron-BernoulliNB-Gradient Boosting,5,jannis,0.36436,99.8609
Extra Tree-Logistic-Perceptron-BernoulliNB-Nearest Neighbors,5,jannis,0.40636,1440.4587
Extra Tree-Logistic-Perceptron-BernoulliNB-Random Forest (10 estimators),5,jannis,0.37476000000000004,84.78410000000001
Extra Tree-Logistic-Perceptron-Extra Trees,4,jannis,0.36188,184.5934
Extra Tree-Logistic-Perceptron-Extra Trees-Gradient Boosting,5,jannis,0.33152000000000004,203.57909999999998
Extra Tree-Logistic-Perceptron-Extra Trees-Random Forest (10 estimators),5,jannis,0.341,203.5841
Extra Tree-Logistic-Perceptron-Gradient Boosting,4,jannis,0.35864,99.0
Extra Tree-Logistic-Perceptron-Linear Discriminant,4,jannis,0.38116000000000005,82.6596
Extra Tree-Logistic-Perceptron-Linear Discriminant-BernoulliNB,5,jannis,0.38032,93.903
Extra Tree-Logistic-Perceptron-Linear Discriminant-Extra Trees,5,jannis,0.35296,192.9896
Extra Tree-Logistic-Perceptron-Linear Discriminant-Gradient Boosting,5,jannis,0.35131999999999997,100.44390000000001
Extra Tree-Logistic-Perceptron-Linear Discriminant-Nearest Neighbors,5,jannis,0.38064000000000003,1430.517
Extra Tree-Logistic-Perceptron-Linear Discriminant-Quadratic Discriminant,5,jannis,0.3724,93.0992
Extra Tree-Logistic-Perceptron-Linear Discriminant-Random Forest (10 estimators),5,jannis,0.3588,95.3594
Extra Tree-Logistic-Perceptron-Multi-layer Perceptron,4,jannis,0.38876,92.9154
Extra Tree-Logistic-Perceptron-Multi-layer Perceptron-BernoulliNB,5,jannis,0.38476000000000005,92.19919999999999
Extra Tree-Logistic-Perceptron-Multi-layer Perceptron-Extra Trees,5,jannis,0.35219999999999996,192.95350000000002
Extra Tree-Logistic-Perceptron-Multi-layer Perceptron-Gradient Boosting,5,jannis,0.34876,108.0975
Extra Tree-Logistic-Perceptron-Multi-layer Perceptron-Linear Discriminant,5,jannis,0.36904000000000003,91.6291
Extra Tree-Logistic-Perceptron-Multi-layer Perceptron-Nearest Neighbors,5,jannis,0.38656,1413.0395
Extra Tree-Logistic-Perceptron-Multi-layer Perceptron-Quadratic Discriminant,5,jannis,0.37688,101.0979
Extra Tree-Logistic-Perceptron-Multi-layer Perceptron-Random Forest (10 estimators),5,jannis,0.35968000000000006,92.0064
Extra Tree-Logistic-Perceptron-Nearest Neighbors,4,jannis,0.41464,1339.8972999999999
Extra Tree-Logistic-Perceptron-Nearest Neighbors-Extra Trees,5,jannis,0.36844,1520.3310999999999
Extra Tree-Logistic-Perceptron-Nearest Neighbors-Gradient Boosting,5,jannis,0.36576000000000003,1442.4745
Extra Tree-Logistic-Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,jannis,0.37644,1407.7075000000002
Extra Tree-Logistic-Perceptron-Quadratic Discriminant,4,jannis,0.39964,91.85229999999999
Extra Tree-Logistic-Perceptron-Quadratic Discriminant-BernoulliNB,5,jannis,0.39431999999999995,90.3001
Extra Tree-Logistic-Perceptron-Quadratic Discriminant-Extra Trees,5,jannis,0.35268,199.7542
Extra Tree-Logistic-Perceptron-Quadratic Discriminant-Gradient Boosting,5,jannis,0.34975999999999996,113.13500000000002
Extra Tree-Logistic-Perceptron-Quadratic Discriminant-Nearest Neighbors,5,jannis,0.39788000000000007,1375.2571000000003
Extra Tree-Logistic-Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,jannis,0.36132,106.9123
Extra Tree-Logistic-Perceptron-Random Forest (10 estimators),4,jannis,0.37272,88.69669999999999
Extra Tree-Logistic-Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,jannis,0.33835999999999994,107.08519999999999
Extra Tree-Logistic-Perceptron-Ridge,4,jannis,0.38604000000000005,79.9876
Extra Tree-Logistic-Perceptron-Ridge-BernoulliNB,5,jannis,0.38476000000000005,81.90199999999999
Extra Tree-Logistic-Perceptron-Ridge-Extra Trees,5,jannis,0.35676,199.5763
Extra Tree-Logistic-Perceptron-Ridge-Gradient Boosting,5,jannis,0.35628000000000004,108.16220000000001
Extra Tree-Logistic-Perceptron-Ridge-Linear Discriminant,5,jannis,0.37072,84.0961
Extra Tree-Logistic-Perceptron-Ridge-Multi-layer Perceptron,5,jannis,0.37156,83.32330000000002
Extra Tree-Logistic-Perceptron-Ridge-Nearest Neighbors,5,jannis,0.3854,1405.1034999999997
Extra Tree-Logistic-Perceptron-Ridge-Quadratic Discriminant,5,jannis,0.37707999999999997,90.18999999999998
Extra Tree-Logistic-Perceptron-Ridge-Random Forest (10 estimators),5,jannis,0.36308,98.22879999999998
Extra Tree-Logistic-Perceptron-Ridge-SGD,5,jannis,0.38176,80.4957
Extra Tree-Logistic-Perceptron-SGD,4,jannis,0.40796,73.1887
Extra Tree-Logistic-Perceptron-SGD-BernoulliNB,5,jannis,0.39740000000000003,91.8
Extra Tree-Logistic-Perceptron-SGD-Extra Trees,5,jannis,0.36260000000000003,196.74720000000002
Extra Tree-Logistic-Perceptron-SGD-Gradient Boosting,5,jannis,0.36100000000000004,99.83580000000003
Extra Tree-Logistic-Perceptron-SGD-Linear Discriminant,5,jannis,0.37807999999999997,86.3961
Extra Tree-Logistic-Perceptron-SGD-Multi-layer Perceptron,5,jannis,0.38292000000000004,94.5258
Extra Tree-Logistic-Perceptron-SGD-Nearest Neighbors,5,jannis,0.4004,1372.1045000000001
Extra Tree-Logistic-Perceptron-SGD-Quadratic Discriminant,5,jannis,0.3902,93.7252
Extra Tree-Logistic-Perceptron-SGD-Random Forest (10 estimators),5,jannis,0.37132000000000004,92.49579999999999
Extra Tree-Logistic-Quadratic Discriminant,3,jannis,0.40728,94.63119999999999
Extra Tree-Logistic-Quadratic Discriminant-BernoulliNB,4,jannis,0.40648,95.9023
Extra Tree-Logistic-Quadratic Discriminant-BernoulliNB-Extra Trees,5,jannis,0.35340000000000005,215.9241
Extra Tree-Logistic-Quadratic Discriminant-BernoulliNB-Gradient Boosting,5,jannis,0.35131999999999997,113.91900000000001
Extra Tree-Logistic-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,5,jannis,0.40132,1433.1032
Extra Tree-Logistic-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),5,jannis,0.36244000000000004,107.9512
Extra Tree-Logistic-Quadratic Discriminant-Extra Trees,4,jannis,0.35303999999999996,203.185
Extra Tree-Logistic-Quadratic Discriminant-Extra Trees-Gradient Boosting,5,jannis,0.3216,228.6347
Extra Tree-Logistic-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),5,jannis,0.33052000000000004,217.6868
Extra Tree-Logistic-Quadratic Discriminant-Gradient Boosting,4,jannis,0.35048,112.69950000000001
Extra Tree-Logistic-Quadratic Discriminant-Nearest Neighbors,4,jannis,0.41547999999999996,1369.9996
Extra Tree-Logistic-Quadratic Discriminant-Nearest Neighbors-Extra Trees,5,jannis,0.3584399999999999,1534.1902
Extra Tree-Logistic-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,5,jannis,0.35524,1471.8295
Extra Tree-Logistic-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,jannis,0.36779999999999996,1425.1085
Extra Tree-Logistic-Quadratic Discriminant-Random Forest (10 estimators),4,jannis,0.36668,104.99629999999999
Extra Tree-Logistic-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,jannis,0.32727999999999996,126.89970000000001
Extra Tree-Logistic-Random Forest (10 estimators),3,jannis,0.36063999999999996,102.0801
Extra Tree-Logistic-Random Forest (10 estimators)-Gradient Boosting,4,jannis,0.33316,115.55260000000001
Extra Tree-Logistic-Ridge,3,jannis,0.37604000000000004,83.7009
Extra Tree-Logistic-Ridge-BernoulliNB,4,jannis,0.38608,85.5143
Extra Tree-Logistic-Ridge-BernoulliNB-Extra Trees,5,jannis,0.35087999999999997,205.69340000000003
Extra Tree-Logistic-Ridge-BernoulliNB-Gradient Boosting,5,jannis,0.35008,113.3504
Extra Tree-Logistic-Ridge-BernoulliNB-Nearest Neighbors,5,jannis,0.38572000000000006,1416.5745000000002
Extra Tree-Logistic-Ridge-BernoulliNB-Random Forest (10 estimators),5,jannis,0.35992,101.16990000000001
Extra Tree-Logistic-Ridge-Extra Trees,4,jannis,0.34964000000000006,197.49050000000003
Extra Tree-Logistic-Ridge-Extra Trees-Gradient Boosting,5,jannis,0.3306,214.33339999999998
Extra Tree-Logistic-Ridge-Extra Trees-Random Forest (10 estimators),5,jannis,0.33796000000000004,199.466
Extra Tree-Logistic-Ridge-Gradient Boosting,4,jannis,0.34744,106.8963
Extra Tree-Logistic-Ridge-Linear Discriminant,4,jannis,0.36752,82.3999
Extra Tree-Logistic-Ridge-Linear Discriminant-BernoulliNB,5,jannis,0.36692,82.4143
Extra Tree-Logistic-Ridge-Linear Discriminant-Extra Trees,5,jannis,0.35287999999999997,182.9469
Extra Tree-Logistic-Ridge-Linear Discriminant-Gradient Boosting,5,jannis,0.35164,99.53059999999998
Extra Tree-Logistic-Ridge-Linear Discriminant-Nearest Neighbors,5,jannis,0.3699199999999999,1335.5456000000001
Extra Tree-Logistic-Ridge-Linear Discriminant-Quadratic Discriminant,5,jannis,0.35976,95.55199999999999
Extra Tree-Logistic-Ridge-Linear Discriminant-Random Forest (10 estimators),5,jannis,0.35636,88.3426
Extra Tree-Logistic-Ridge-Multi-layer Perceptron,4,jannis,0.3702,85.06070000000001
Extra Tree-Logistic-Ridge-Multi-layer Perceptron-BernoulliNB,5,jannis,0.36751999999999996,90.57939999999999
Extra Tree-Logistic-Ridge-Multi-layer Perceptron-Extra Trees,5,jannis,0.34564000000000006,197.17419999999998
Extra Tree-Logistic-Ridge-Multi-layer Perceptron-Gradient Boosting,5,jannis,0.34228000000000003,112.04479999999998
Extra Tree-Logistic-Ridge-Multi-layer Perceptron-Linear Discriminant,5,jannis,0.36075999999999997,93.5959
Extra Tree-Logistic-Ridge-Multi-layer Perceptron-Nearest Neighbors,5,jannis,0.3702,1398.9168
Extra Tree-Logistic-Ridge-Multi-layer Perceptron-Quadratic Discriminant,5,jannis,0.35872000000000004,96.01389999999999
Extra Tree-Logistic-Ridge-Multi-layer Perceptron-Random Forest (10 estimators),5,jannis,0.35092,99.2125
Extra Tree-Logistic-Ridge-Nearest Neighbors,4,jannis,0.39076,1351.2201
Extra Tree-Logistic-Ridge-Nearest Neighbors-Extra Trees,5,jannis,0.3558,1547.5563
Extra Tree-Logistic-Ridge-Nearest Neighbors-Gradient Boosting,5,jannis,0.35475999999999996,1371.6487000000002
Extra Tree-Logistic-Ridge-Nearest Neighbors-Random Forest (10 estimators),5,jannis,0.3636,1398.4038
Extra Tree-Logistic-Ridge-Quadratic Discriminant,4,jannis,0.37732,88.28869999999999
Extra Tree-Logistic-Ridge-Quadratic Discriminant-BernoulliNB,5,jannis,0.37316,88.09819999999999
Extra Tree-Logistic-Ridge-Quadratic Discriminant-Extra Trees,5,jannis,0.34199999999999997,203.82850000000002
Extra Tree-Logistic-Ridge-Quadratic Discriminant-Gradient Boosting,5,jannis,0.33992,103.9802
Extra Tree-Logistic-Ridge-Quadratic Discriminant-Nearest Neighbors,5,jannis,0.37812,1357.2697999999998
Extra Tree-Logistic-Ridge-Quadratic Discriminant-Random Forest (10 estimators),5,jannis,0.34884,95.8085
Extra Tree-Logistic-Ridge-Random Forest (10 estimators),4,jannis,0.35928000000000004,94.20410000000001
Extra Tree-Logistic-Ridge-Random Forest (10 estimators)-Gradient Boosting,5,jannis,0.33412,111.6146
Extra Tree-Logistic-Ridge-SGD,4,jannis,0.38384,79.0013
Extra Tree-Logistic-Ridge-SGD-BernoulliNB,5,jannis,0.38,78.0411
Extra Tree-Logistic-Ridge-SGD-Extra Trees,5,jannis,0.35572000000000004,196.77299999999997
Extra Tree-Logistic-Ridge-SGD-Gradient Boosting,5,jannis,0.35432,106.0376
Extra Tree-Logistic-Ridge-SGD-Linear Discriminant,5,jannis,0.36751999999999996,83.1452
Extra Tree-Logistic-Ridge-SGD-Multi-layer Perceptron,5,jannis,0.37295999999999996,82.99479999999998
Extra Tree-Logistic-Ridge-SGD-Nearest Neighbors,5,jannis,0.38460000000000005,1391.1038999999998
Extra Tree-Logistic-Ridge-SGD-Quadratic Discriminant,5,jannis,0.37092,86.3303
Extra Tree-Logistic-Ridge-SGD-Random Forest (10 estimators),5,jannis,0.36196,95.5702
Extra Tree-Logistic-SGD,3,jannis,0.40184,85.90289999999999
Extra Tree-Logistic-SGD-BernoulliNB,4,jannis,0.4078799999999999,86.27650000000001
Extra Tree-Logistic-SGD-BernoulliNB-Extra Trees,5,jannis,0.36095999999999995,201.68169999999998
Extra Tree-Logistic-SGD-BernoulliNB-Gradient Boosting,5,jannis,0.35752,101.3777
Extra Tree-Logistic-SGD-BernoulliNB-Nearest Neighbors,5,jannis,0.40140000000000003,1384.1949
Extra Tree-Logistic-SGD-BernoulliNB-Random Forest (10 estimators),5,jannis,0.37124,97.85400000000001
Extra Tree-Logistic-SGD-Extra Trees,4,jannis,0.36204000000000003,178.60100000000006
Extra Tree-Logistic-SGD-Extra Trees-Gradient Boosting,5,jannis,0.33136,224.3011
Extra Tree-Logistic-SGD-Extra Trees-Random Forest (10 estimators),5,jannis,0.34003999999999995,212.99979999999996
Extra Tree-Logistic-SGD-Gradient Boosting,4,jannis,0.359,97.7025
Extra Tree-Logistic-SGD-Linear Discriminant,4,jannis,0.38092000000000004,83.501
Extra Tree-Logistic-SGD-Linear Discriminant-BernoulliNB,5,jannis,0.37548,94.25439999999999
Extra Tree-Logistic-SGD-Linear Discriminant-Extra Trees,5,jannis,0.35148000000000007,192.50119999999998
Extra Tree-Logistic-SGD-Linear Discriminant-Gradient Boosting,5,jannis,0.3504,104.01939999999999
Extra Tree-Logistic-SGD-Linear Discriminant-Nearest Neighbors,5,jannis,0.3812,1372.0188999999998
Extra Tree-Logistic-SGD-Linear Discriminant-Quadratic Discriminant,5,jannis,0.36851999999999996,103.9414
Extra Tree-Logistic-SGD-Linear Discriminant-Random Forest (10 estimators),5,jannis,0.35856,101.6038
Extra Tree-Logistic-SGD-Multi-layer Perceptron,4,jannis,0.38836,83.8992
Extra Tree-Logistic-SGD-Multi-layer Perceptron-BernoulliNB,5,jannis,0.38371999999999995,87.6539
Extra Tree-Logistic-SGD-Multi-layer Perceptron-Extra Trees,5,jannis,0.35356,195.26979999999998
Extra Tree-Logistic-SGD-Multi-layer Perceptron-Gradient Boosting,5,jannis,0.35184,117.85499999999998
Extra Tree-Logistic-SGD-Multi-layer Perceptron-Linear Discriminant,5,jannis,0.36912,90.03819999999999
Extra Tree-Logistic-SGD-Multi-layer Perceptron-Nearest Neighbors,5,jannis,0.38512,1352.7427
Extra Tree-Logistic-SGD-Multi-layer Perceptron-Quadratic Discriminant,5,jannis,0.37307999999999997,89.1586
Extra Tree-Logistic-SGD-Multi-layer Perceptron-Random Forest (10 estimators),5,jannis,0.36128000000000005,97.5549
Extra Tree-Logistic-SGD-Nearest Neighbors,4,jannis,0.41496000000000005,1340.0013
Extra Tree-Logistic-SGD-Nearest Neighbors-Extra Trees,5,jannis,0.36532,1498.2611000000002
Extra Tree-Logistic-SGD-Nearest Neighbors-Gradient Boosting,5,jannis,0.36360000000000003,1448.5865000000001
Extra Tree-Logistic-SGD-Nearest Neighbors-Random Forest (10 estimators),5,jannis,0.37504,1420.7971
Extra Tree-Logistic-SGD-Quadratic Discriminant,4,jannis,0.40043999999999996,92.00590000000001
Extra Tree-Logistic-SGD-Quadratic Discriminant-BernoulliNB,5,jannis,0.39048000000000005,91.0744
Extra Tree-Logistic-SGD-Quadratic Discriminant-Extra Trees,5,jannis,0.34908000000000006,190.5145
Extra Tree-Logistic-SGD-Quadratic Discriminant-Gradient Boosting,5,jannis,0.34684000000000004,116.4029
Extra Tree-Logistic-SGD-Quadratic Discriminant-Nearest Neighbors,5,jannis,0.39428,1342.2234
Extra Tree-Logistic-SGD-Quadratic Discriminant-Random Forest (10 estimators),5,jannis,0.35992,96.1942
Extra Tree-Logistic-SGD-Random Forest (10 estimators),4,jannis,0.37248000000000003,92.50059999999999
Extra Tree-Logistic-SGD-Random Forest (10 estimators)-Gradient Boosting,5,jannis,0.33771999999999996,118.48719999999999
Extra Tree-Multi-layer Perceptron,2,jannis,0.44343999999999995,83.0956
Extra Tree-Multi-layer Perceptron-BernoulliNB,3,jannis,0.3988,92.75120000000001
Extra Tree-Multi-layer Perceptron-BernoulliNB-Extra Trees,4,jannis,0.35784,189.87220000000002
