ensembleDescription,k,dataset,errorRate,timeTaken
Decision Tree-Perceptron-SGD-BernoulliNB-Extra Trees,5,madelon,0.31846153846153846,33.5007
Decision Tree-Perceptron-SGD-BernoulliNB-Gradient Boosting,5,madelon,0.2623076923076923,13.2006
Decision Tree-Perceptron-SGD-BernoulliNB-MultinomialNB,5,madelon,0.3423076923076923,11.899399999999998
Decision Tree-Perceptron-SGD-BernoulliNB-Nearest Neighbors,5,madelon,0.27692307692307694,44.59929999999999
Decision Tree-Perceptron-SGD-BernoulliNB-Random Forest (10 estimators),5,madelon,0.3257692307692308,15.299100000000001
Decision Tree-Perceptron-SGD-Extra Trees,4,madelon,0.3273076923076923,32.4995
Decision Tree-Perceptron-SGD-Extra Trees-Gradient Boosting,5,madelon,0.26692307692307693,33.497499999999995
Decision Tree-Perceptron-SGD-Extra Trees-Random Forest (10 estimators),5,madelon,0.30115384615384616,34.8027
Decision Tree-Perceptron-SGD-Gradient Boosting,4,madelon,0.2846153846153846,12.1997
Decision Tree-Perceptron-SGD-Linear Discriminant,4,madelon,0.36730769230769234,10.5018
Decision Tree-Perceptron-SGD-Linear Discriminant-BernoulliNB,5,madelon,0.35807692307692307,10.8993
Decision Tree-Perceptron-SGD-Linear Discriminant-Extra Trees,5,madelon,0.3315384615384615,30.8978
Decision Tree-Perceptron-SGD-Linear Discriminant-Gradient Boosting,5,madelon,0.29384615384615387,10.902899999999999
Decision Tree-Perceptron-SGD-Linear Discriminant-MultinomialNB,5,madelon,0.3573076923076923,10.400300000000001
Decision Tree-Perceptron-SGD-Linear Discriminant-Nearest Neighbors,5,madelon,0.2946153846153846,47.1016
Decision Tree-Perceptron-SGD-Linear Discriminant-Quadratic Discriminant,5,madelon,0.35423076923076924,19.7004
Decision Tree-Perceptron-SGD-Linear Discriminant-Random Forest (10 estimators),5,madelon,0.335,14.0007
Decision Tree-Perceptron-SGD-Multi-layer Perceptron,4,madelon,0.3176923076923077,11.1996
Decision Tree-Perceptron-SGD-Multi-layer Perceptron-BernoulliNB,5,madelon,0.32846153846153847,12.500399999999997
Decision Tree-Perceptron-SGD-Multi-layer Perceptron-Extra Trees,5,madelon,0.31038461538461537,35.6999
Decision Tree-Perceptron-SGD-Multi-layer Perceptron-Gradient Boosting,5,madelon,0.255,13.3993
Decision Tree-Perceptron-SGD-Multi-layer Perceptron-Linear Discriminant,5,madelon,0.3676923076923077,11.1974
Decision Tree-Perceptron-SGD-Multi-layer Perceptron-MultinomialNB,5,madelon,0.34384615384615386,10.299
Decision Tree-Perceptron-SGD-Multi-layer Perceptron-Nearest Neighbors,5,madelon,0.2584615384615384,44.7042
Decision Tree-Perceptron-SGD-Multi-layer Perceptron-Quadratic Discriminant,5,madelon,0.3396153846153847,17.999500000000005
Decision Tree-Perceptron-SGD-Multi-layer Perceptron-Random Forest (10 estimators),5,madelon,0.3092307692307692,14.8974
Decision Tree-Perceptron-SGD-MultinomialNB,4,madelon,0.35615384615384615,10.899500000000002
Decision Tree-Perceptron-SGD-MultinomialNB-Extra Trees,5,madelon,0.32999999999999996,30.901100000000003
Decision Tree-Perceptron-SGD-MultinomialNB-Gradient Boosting,5,madelon,0.28923076923076924,11.607299999999999
Decision Tree-Perceptron-SGD-MultinomialNB-Nearest Neighbors,5,madelon,0.29038461538461535,42.199799999999996
Decision Tree-Perceptron-SGD-MultinomialNB-Random Forest (10 estimators),5,madelon,0.3261538461538461,12.5993
Decision Tree-Perceptron-SGD-Nearest Neighbors,4,madelon,0.2915384615384615,46.700500000000005
Decision Tree-Perceptron-SGD-Nearest Neighbors-Extra Trees,5,madelon,0.2684615384615385,64.59259999999999
Decision Tree-Perceptron-SGD-Nearest Neighbors-Gradient Boosting,5,madelon,0.22923076923076927,47.19500000000001
Decision Tree-Perceptron-SGD-Nearest Neighbors-Random Forest (10 estimators),5,madelon,0.26576923076923076,46.6044
Decision Tree-Perceptron-SGD-Quadratic Discriminant,4,madelon,0.3653846153846154,18.7018
Decision Tree-Perceptron-SGD-Quadratic Discriminant-BernoulliNB,5,madelon,0.3746153846153847,20.5976
Decision Tree-Perceptron-SGD-Quadratic Discriminant-Extra Trees,5,madelon,0.31692307692307686,40.296
Decision Tree-Perceptron-SGD-Quadratic Discriminant-Gradient Boosting,5,madelon,0.2803846153846154,20.797000000000004
Decision Tree-Perceptron-SGD-Quadratic Discriminant-MultinomialNB,5,madelon,0.3396153846153846,20.4026
Decision Tree-Perceptron-SGD-Quadratic Discriminant-Nearest Neighbors,5,madelon,0.28346153846153843,54.3011
Decision Tree-Perceptron-SGD-Quadratic Discriminant-Random Forest (10 estimators),5,madelon,0.3253846153846154,20.2006
Decision Tree-Perceptron-SGD-Random Forest (10 estimators),4,madelon,0.35000000000000003,13.2001
Decision Tree-Perceptron-SGD-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.2642307692307692,14.2998
Decision Tree-Quadratic Discriminant,2,madelon,0.3596153846153846,18.799299999999995
Decision Tree-Quadratic Discriminant-BernoulliNB,3,madelon,0.38346153846153846,20.800099999999997
Decision Tree-Quadratic Discriminant-BernoulliNB-Extra Trees,4,madelon,0.34730769230769226,42.4004
Decision Tree-Quadratic Discriminant-BernoulliNB-Extra Trees-Gradient Boosting,5,madelon,0.2796153846153846,39.8995
Decision Tree-Quadratic Discriminant-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,madelon,0.31730769230769235,42.10079999999999
Decision Tree-Quadratic Discriminant-BernoulliNB-Gradient Boosting,4,madelon,0.3080769230769231,21.2
Decision Tree-Quadratic Discriminant-BernoulliNB-MultinomialNB,4,madelon,0.36615384615384616,20.4013
Decision Tree-Quadratic Discriminant-BernoulliNB-MultinomialNB-Extra Trees,5,madelon,0.3326923076923077,38.6
Decision Tree-Quadratic Discriminant-BernoulliNB-MultinomialNB-Gradient Boosting,5,madelon,0.29961538461538456,20.7962
Decision Tree-Quadratic Discriminant-BernoulliNB-MultinomialNB-Nearest Neighbors,5,madelon,0.3030769230769231,53.8002
Decision Tree-Quadratic Discriminant-BernoulliNB-MultinomialNB-Random Forest (10 estimators),5,madelon,0.3403846153846154,21.1039
Decision Tree-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,4,madelon,0.3173076923076923,55.299
Decision Tree-Quadratic Discriminant-BernoulliNB-Nearest Neighbors-Extra Trees,5,madelon,0.2896153846153846,75.3996
Decision Tree-Quadratic Discriminant-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,madelon,0.25384615384615383,55.7
Decision Tree-Quadratic Discriminant-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,madelon,0.29192307692307684,57.099599999999995
Decision Tree-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),4,madelon,0.3503846153846154,22.8001
Decision Tree-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.2934615384615385,22.8
Decision Tree-Quadratic Discriminant-Extra Trees,3,madelon,0.2961538461538461,42.9004
Decision Tree-Quadratic Discriminant-Extra Trees-Gradient Boosting,4,madelon,0.28115384615384614,44.599700000000006
Decision Tree-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),4,madelon,0.3230769230769231,44.6
Decision Tree-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.2726923076923077,41.805600000000005
Decision Tree-Quadratic Discriminant-Gradient Boosting,3,madelon,0.25538461538461543,21.200300000000002
Decision Tree-Quadratic Discriminant-MultinomialNB,3,madelon,0.3196153846153846,19.299
Decision Tree-Quadratic Discriminant-MultinomialNB-Extra Trees,4,madelon,0.3315384615384615,39.5993
Decision Tree-Quadratic Discriminant-MultinomialNB-Extra Trees-Gradient Boosting,5,madelon,0.28961538461538455,40.8976
Decision Tree-Quadratic Discriminant-MultinomialNB-Extra Trees-Random Forest (10 estimators),5,madelon,0.3142307692307692,42.602599999999995
Decision Tree-Quadratic Discriminant-MultinomialNB-Gradient Boosting,4,madelon,0.2934615384615384,20.699899999999996
Decision Tree-Quadratic Discriminant-MultinomialNB-Nearest Neighbors,4,madelon,0.30307692307692313,55.69960000000001
Decision Tree-Quadratic Discriminant-MultinomialNB-Nearest Neighbors-Extra Trees,5,madelon,0.28961538461538455,75.3012
Decision Tree-Quadratic Discriminant-MultinomialNB-Nearest Neighbors-Gradient Boosting,5,madelon,0.2542307692307692,54.5995
Decision Tree-Quadratic Discriminant-MultinomialNB-Nearest Neighbors-Random Forest (10 estimators),5,madelon,0.2861538461538461,53.2
Decision Tree-Quadratic Discriminant-MultinomialNB-Random Forest (10 estimators),4,madelon,0.3423076923076923,22.101
Decision Tree-Quadratic Discriminant-MultinomialNB-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.28346153846153843,22.401999999999997
Decision Tree-Quadratic Discriminant-Nearest Neighbors,3,madelon,0.2573076923076923,55.80030000000001
Decision Tree-Quadratic Discriminant-Nearest Neighbors-Extra Trees,4,madelon,0.2826923076923077,75.30019999999999
Decision Tree-Quadratic Discriminant-Nearest Neighbors-Extra Trees-Gradient Boosting,5,madelon,0.23846153846153845,76.89959999999999
Decision Tree-Quadratic Discriminant-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,madelon,0.26884615384615385,76.89750000000001
Decision Tree-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,4,madelon,0.2523076923076923,54.101299999999995
Decision Tree-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),4,madelon,0.2942307692307692,57.599000000000004
Decision Tree-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.24,55.000800000000005
Decision Tree-Quadratic Discriminant-Random Forest (10 estimators),3,madelon,0.3057692307692308,22.9991
Decision Tree-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,4,madelon,0.28846153846153844,22.7001
Decision Tree-Random Forest (10 estimators),2,madelon,0.3311538461538462,12.8005
Decision Tree-Random Forest (10 estimators)-Gradient Boosting,3,madelon,0.2426923076923077,13.2
Decision Tree-Ridge,2,madelon,0.3319230769230769,10.499400000000001
Decision Tree-Ridge-BernoulliNB,3,madelon,0.3503846153846154,11.400699999999997
Decision Tree-Ridge-BernoulliNB-Extra Trees,4,madelon,0.32884615384615384,34.801300000000005
Decision Tree-Ridge-BernoulliNB-Extra Trees-Gradient Boosting,5,madelon,0.28076923076923077,35.1043
Decision Tree-Ridge-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,madelon,0.31692307692307686,36.39919999999999
Decision Tree-Ridge-BernoulliNB-Gradient Boosting,4,madelon,0.2865384615384615,10.5957
Decision Tree-Ridge-BernoulliNB-MultinomialNB,4,madelon,0.3611538461538462,11.2004
Decision Tree-Ridge-BernoulliNB-MultinomialNB-Extra Trees,5,madelon,0.3446153846153846,34.801
Decision Tree-Ridge-BernoulliNB-MultinomialNB-Gradient Boosting,5,madelon,0.30269230769230765,13.299000000000001
Decision Tree-Ridge-BernoulliNB-MultinomialNB-Nearest Neighbors,5,madelon,0.31269230769230766,47.196299999999994
Decision Tree-Ridge-BernoulliNB-MultinomialNB-Random Forest (10 estimators),5,madelon,0.3403846153846154,14.1005
Decision Tree-Ridge-BernoulliNB-Nearest Neighbors,4,madelon,0.2953846153846154,46.7989
Decision Tree-Ridge-BernoulliNB-Nearest Neighbors-Extra Trees,5,madelon,0.2865384615384615,66.7035
Decision Tree-Ridge-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,madelon,0.24499999999999997,45.996500000000005
Decision Tree-Ridge-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,madelon,0.28230769230769226,47.4003
Decision Tree-Ridge-BernoulliNB-Random Forest (10 estimators),4,madelon,0.34538461538461535,13.4038
Decision Tree-Ridge-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.28038461538461534,15.295300000000001
Decision Tree-Ridge-Extra Trees,3,madelon,0.3038461538461538,34.799800000000005
Decision Tree-Ridge-Extra Trees-Gradient Boosting,4,madelon,0.2757692307692307,34.3018
Decision Tree-Ridge-Extra Trees-Random Forest (10 estimators),4,madelon,0.31192307692307686,35.000600000000006
Decision Tree-Ridge-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.27230769230769225,34.3995
Decision Tree-Ridge-Gradient Boosting,3,madelon,0.24807692307692308,13.499
Decision Tree-Ridge-Linear Discriminant,3,madelon,0.43692307692307697,9.1994
Decision Tree-Ridge-Linear Discriminant-BernoulliNB,4,madelon,0.4088461538461539,9.6004
Decision Tree-Ridge-Linear Discriminant-BernoulliNB-Extra Trees,5,madelon,0.3784615384615384,33.8
Decision Tree-Ridge-Linear Discriminant-BernoulliNB-Gradient Boosting,5,madelon,0.34961538461538455,12.9008
Decision Tree-Ridge-Linear Discriminant-BernoulliNB-MultinomialNB,5,madelon,0.3969230769230769,11.2969
Decision Tree-Ridge-Linear Discriminant-BernoulliNB-Nearest Neighbors,5,madelon,0.353076923076923,45.3997
Decision Tree-Ridge-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),5,madelon,0.38153846153846155,12.9999
Decision Tree-Ridge-Linear Discriminant-Extra Trees,4,madelon,0.3669230769230769,29.900599999999997
Decision Tree-Ridge-Linear Discriminant-Extra Trees-Gradient Boosting,5,madelon,0.31384615384615383,33.200100000000006
Decision Tree-Ridge-Linear Discriminant-Extra Trees-Random Forest (10 estimators),5,madelon,0.34500000000000003,36.6002
Decision Tree-Ridge-Linear Discriminant-Gradient Boosting,4,madelon,0.3392307692307692,10.7989
Decision Tree-Ridge-Linear Discriminant-MultinomialNB,4,madelon,0.38653846153846155,10.299599999999998
Decision Tree-Ridge-Linear Discriminant-MultinomialNB-Extra Trees,5,madelon,0.3553846153846154,33.2012
Decision Tree-Ridge-Linear Discriminant-MultinomialNB-Gradient Boosting,5,madelon,0.3430769230769231,13.1993
Decision Tree-Ridge-Linear Discriminant-MultinomialNB-Nearest Neighbors,5,madelon,0.3392307692307692,46.5993
Decision Tree-Ridge-Linear Discriminant-MultinomialNB-Random Forest (10 estimators),5,madelon,0.3676923076923077,14.199399999999997
Decision Tree-Ridge-Linear Discriminant-Nearest Neighbors,4,madelon,0.33807692307692305,45.0997
Decision Tree-Ridge-Linear Discriminant-Nearest Neighbors-Extra Trees,5,madelon,0.315,70.2028
Decision Tree-Ridge-Linear Discriminant-Nearest Neighbors-Gradient Boosting,5,madelon,0.2726923076923077,48.60000000000001
Decision Tree-Ridge-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,madelon,0.3130769230769231,49.2976
Decision Tree-Ridge-Linear Discriminant-Quadratic Discriminant,4,madelon,0.38423076923076926,17.3005
Decision Tree-Ridge-Linear Discriminant-Quadratic Discriminant-BernoulliNB,5,madelon,0.385,19.701900000000002
Decision Tree-Ridge-Linear Discriminant-Quadratic Discriminant-Extra Trees,5,madelon,0.36615384615384616,37.3009
Decision Tree-Ridge-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,5,madelon,0.3342307692307692,19.3031
Decision Tree-Ridge-Linear Discriminant-Quadratic Discriminant-MultinomialNB,5,madelon,0.38461538461538464,18.8979
Decision Tree-Ridge-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,5,madelon,0.33576923076923076,55.500099999999996
Decision Tree-Ridge-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),5,madelon,0.3626923076923077,22.199499999999997
Decision Tree-Ridge-Linear Discriminant-Random Forest (10 estimators),4,madelon,0.3584615384615385,11.9005
Decision Tree-Ridge-Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.3107692307692308,14.899600000000001
Decision Tree-Ridge-Multi-layer Perceptron,3,madelon,0.345,10.599699999999999
Decision Tree-Ridge-Multi-layer Perceptron-BernoulliNB,4,madelon,0.3619230769230769,11.9
Decision Tree-Ridge-Multi-layer Perceptron-BernoulliNB-Extra Trees,5,madelon,0.33999999999999997,31.505000000000003
Decision Tree-Ridge-Multi-layer Perceptron-BernoulliNB-Gradient Boosting,5,madelon,0.3053846153846154,12.3995
Decision Tree-Ridge-Multi-layer Perceptron-BernoulliNB-MultinomialNB,5,madelon,0.3596153846153846,13.3002
Decision Tree-Ridge-Multi-layer Perceptron-BernoulliNB-Nearest Neighbors,5,madelon,0.3088461538461539,45.3004
Decision Tree-Ridge-Multi-layer Perceptron-BernoulliNB-Random Forest (10 estimators),5,madelon,0.3396153846153846,13.9956
Decision Tree-Ridge-Multi-layer Perceptron-Extra Trees,4,madelon,0.3165384615384615,33.3999
Decision Tree-Ridge-Multi-layer Perceptron-Extra Trees-Gradient Boosting,5,madelon,0.2826923076923077,33.7005
Decision Tree-Ridge-Multi-layer Perceptron-Extra Trees-Random Forest (10 estimators),5,madelon,0.3165384615384615,35.69879999999999
Decision Tree-Ridge-Multi-layer Perceptron-Gradient Boosting,4,madelon,0.27807692307692305,12.199500000000002
Decision Tree-Ridge-Multi-layer Perceptron-Linear Discriminant,4,madelon,0.4065384615384615,10.6998
Decision Tree-Ridge-Multi-layer Perceptron-Linear Discriminant-BernoulliNB,5,madelon,0.40192307692307694,12.599800000000002
Decision Tree-Ridge-Multi-layer Perceptron-Linear Discriminant-Extra Trees,5,madelon,0.37384615384615383,32.0954
Decision Tree-Ridge-Multi-layer Perceptron-Linear Discriminant-Gradient Boosting,5,madelon,0.35038461538461535,12.6999
Decision Tree-Ridge-Multi-layer Perceptron-Linear Discriminant-MultinomialNB,5,madelon,0.3934615384615384,11.0025
Decision Tree-Ridge-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors,5,madelon,0.3457692307692307,46.5019
Decision Tree-Ridge-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant,5,madelon,0.39384615384615385,20.796700000000005
Decision Tree-Ridge-Multi-layer Perceptron-Linear Discriminant-Random Forest (10 estimators),5,madelon,0.375,14.3001
Decision Tree-Ridge-Multi-layer Perceptron-MultinomialNB,4,madelon,0.3534615384615385,11.1997
Decision Tree-Ridge-Multi-layer Perceptron-MultinomialNB-Extra Trees,5,madelon,0.3411538461538462,32.60039999999999
Decision Tree-Ridge-Multi-layer Perceptron-MultinomialNB-Gradient Boosting,5,madelon,0.30961538461538457,12.0047
Decision Tree-Ridge-Multi-layer Perceptron-MultinomialNB-Nearest Neighbors,5,madelon,0.3069230769230769,43.2993
Decision Tree-Ridge-Multi-layer Perceptron-MultinomialNB-Random Forest (10 estimators),5,madelon,0.3326923076923077,13.9
Decision Tree-Ridge-Multi-layer Perceptron-Nearest Neighbors,4,madelon,0.28346153846153843,47.000800000000005
Decision Tree-Ridge-Multi-layer Perceptron-Nearest Neighbors-Extra Trees,5,madelon,0.28884615384615386,61.6956
Decision Tree-Ridge-Multi-layer Perceptron-Nearest Neighbors-Gradient Boosting,5,madelon,0.2519230769230769,47.40059999999999
Decision Tree-Ridge-Multi-layer Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,madelon,0.2807692307692307,48.3998
Decision Tree-Ridge-Multi-layer Perceptron-Quadratic Discriminant,4,madelon,0.36307692307692313,17.9999
Decision Tree-Ridge-Multi-layer Perceptron-Quadratic Discriminant-BernoulliNB,5,madelon,0.3803846153846154,18.4994
Decision Tree-Ridge-Multi-layer Perceptron-Quadratic Discriminant-Extra Trees,5,madelon,0.32846153846153847,40.2998
Decision Tree-Ridge-Multi-layer Perceptron-Quadratic Discriminant-Gradient Boosting,5,madelon,0.2926923076923077,20.399900000000002
Decision Tree-Ridge-Multi-layer Perceptron-Quadratic Discriminant-MultinomialNB,5,madelon,0.35230769230769227,19.702099999999998
Decision Tree-Ridge-Multi-layer Perceptron-Quadratic Discriminant-Nearest Neighbors,5,madelon,0.29346153846153844,57.8987
Decision Tree-Ridge-Multi-layer Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,madelon,0.3273076923076923,22.1997
Decision Tree-Ridge-Multi-layer Perceptron-Random Forest (10 estimators),4,madelon,0.3153846153846153,13.5
Decision Tree-Ridge-Multi-layer Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.2819230769230769,16.1998
Decision Tree-Ridge-MultinomialNB,3,madelon,0.34192307692307694,10.8018
Decision Tree-Ridge-MultinomialNB-Extra Trees,4,madelon,0.3303846153846154,29.0002
Decision Tree-Ridge-MultinomialNB-Extra Trees-Gradient Boosting,5,madelon,0.30153846153846153,31.200499999999998
Decision Tree-Ridge-MultinomialNB-Extra Trees-Random Forest (10 estimators),5,madelon,0.3226923076923076,34.694100000000006
Decision Tree-Ridge-MultinomialNB-Gradient Boosting,4,madelon,0.2961538461538461,14.599699999999999
Decision Tree-Ridge-MultinomialNB-Nearest Neighbors,4,madelon,0.30153846153846153,43.901300000000006
Decision Tree-Ridge-MultinomialNB-Nearest Neighbors-Extra Trees,5,madelon,0.3073076923076923,66.1001
Decision Tree-Ridge-MultinomialNB-Nearest Neighbors-Gradient Boosting,5,madelon,0.26153846153846155,45.3094
Decision Tree-Ridge-MultinomialNB-Nearest Neighbors-Random Forest (10 estimators),5,madelon,0.29653846153846153,47.3993
Decision Tree-Ridge-MultinomialNB-Random Forest (10 estimators),4,madelon,0.3342307692307692,12.300100000000002
Decision Tree-Ridge-MultinomialNB-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.2942307692307692,12.7967
Decision Tree-Ridge-Nearest Neighbors,3,madelon,0.24730769230769228,48.196600000000004
Decision Tree-Ridge-Nearest Neighbors-Extra Trees,4,madelon,0.28076923076923077,65.3029
Decision Tree-Ridge-Nearest Neighbors-Extra Trees-Gradient Boosting,5,madelon,0.2465384615384615,68.19969999999999
Decision Tree-Ridge-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,madelon,0.2746153846153846,65.9003
Decision Tree-Ridge-Nearest Neighbors-Gradient Boosting,4,madelon,0.24115384615384614,44.2012
Decision Tree-Ridge-Nearest Neighbors-Random Forest (10 estimators),4,madelon,0.28269230769230763,46.295100000000005
Decision Tree-Ridge-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.2453846153846154,48.5004
Decision Tree-Ridge-Quadratic Discriminant,3,madelon,0.33461538461538465,18.9013
Decision Tree-Ridge-Quadratic Discriminant-BernoulliNB,4,madelon,0.3784615384615385,20.8002
Decision Tree-Ridge-Quadratic Discriminant-BernoulliNB-Extra Trees,5,madelon,0.3423076923076923,40.80239999999999
Decision Tree-Ridge-Quadratic Discriminant-BernoulliNB-Gradient Boosting,5,madelon,0.3030769230769231,20.3996
Decision Tree-Ridge-Quadratic Discriminant-BernoulliNB-MultinomialNB,5,madelon,0.3576923076923077,18.400499999999997
Decision Tree-Ridge-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,5,madelon,0.30846153846153845,57.8011
Decision Tree-Ridge-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),5,madelon,0.3411538461538462,23.0965
Decision Tree-Ridge-Quadratic Discriminant-Extra Trees,4,madelon,0.33192307692307693,38.2994
Decision Tree-Ridge-Quadratic Discriminant-Extra Trees-Gradient Boosting,5,madelon,0.2784615384615384,41.1016
Decision Tree-Ridge-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),5,madelon,0.3115384615384615,43.699200000000005
Decision Tree-Ridge-Quadratic Discriminant-Gradient Boosting,4,madelon,0.29615384615384616,20.5996
Decision Tree-Ridge-Quadratic Discriminant-MultinomialNB,4,madelon,0.35500000000000004,19.400700000000004
Decision Tree-Ridge-Quadratic Discriminant-MultinomialNB-Extra Trees,5,madelon,0.3338461538461538,39.8011
Decision Tree-Ridge-Quadratic Discriminant-MultinomialNB-Gradient Boosting,5,madelon,0.3042307692307692,20.2001
Decision Tree-Ridge-Quadratic Discriminant-MultinomialNB-Nearest Neighbors,5,madelon,0.29692307692307696,52.6986
Decision Tree-Ridge-Quadratic Discriminant-MultinomialNB-Random Forest (10 estimators),5,madelon,0.33115384615384613,21.700100000000003
Decision Tree-Ridge-Quadratic Discriminant-Nearest Neighbors,4,madelon,0.3007692307692308,53.2996
Decision Tree-Ridge-Quadratic Discriminant-Nearest Neighbors-Extra Trees,5,madelon,0.28115384615384614,76.3999
Decision Tree-Ridge-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,5,madelon,0.24961538461538463,56.299099999999996
Decision Tree-Ridge-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,madelon,0.275,56.700900000000004
Decision Tree-Ridge-Quadratic Discriminant-Random Forest (10 estimators),4,madelon,0.3465384615384616,21.200499999999998
Decision Tree-Ridge-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.2776923076923077,21.803199999999997
Decision Tree-Ridge-Random Forest (10 estimators),3,madelon,0.3007692307692308,14.501300000000004
Decision Tree-Ridge-Random Forest (10 estimators)-Gradient Boosting,4,madelon,0.2842307692307692,14.2025
Decision Tree-Ridge-SGD,3,madelon,0.36730769230769234,10.1998
Decision Tree-Ridge-SGD-BernoulliNB,4,madelon,0.3888461538461539,12.2997
Decision Tree-Ridge-SGD-BernoulliNB-Extra Trees,5,madelon,0.34500000000000003,31.701899999999995
Decision Tree-Ridge-SGD-BernoulliNB-Gradient Boosting,5,madelon,0.29730769230769233,13.099799999999998
Decision Tree-Ridge-SGD-BernoulliNB-MultinomialNB,5,madelon,0.36615384615384616,11.2024
Decision Tree-Ridge-SGD-BernoulliNB-Nearest Neighbors,5,madelon,0.3092307692307692,46.196000000000005
Decision Tree-Ridge-SGD-BernoulliNB-Random Forest (10 estimators),5,madelon,0.34961538461538455,12.899400000000004
Decision Tree-Ridge-SGD-Extra Trees,4,madelon,0.34846153846153843,32.5988
Decision Tree-Ridge-SGD-Extra Trees-Gradient Boosting,5,madelon,0.29307692307692307,33.4998
Decision Tree-Ridge-SGD-Extra Trees-Random Forest (10 estimators),5,madelon,0.3276923076923076,36.9011
Decision Tree-Ridge-SGD-Gradient Boosting,4,madelon,0.31000000000000005,10.6
Decision Tree-Ridge-SGD-Linear Discriminant,4,madelon,0.4076923076923077,10.498499999999998
Decision Tree-Ridge-SGD-Linear Discriminant-BernoulliNB,5,madelon,0.4096153846153846,10.8958
Decision Tree-Ridge-SGD-Linear Discriminant-Extra Trees,5,madelon,0.38384615384615384,34.8024
Decision Tree-Ridge-SGD-Linear Discriminant-Gradient Boosting,5,madelon,0.37076923076923074,10.9995
Decision Tree-Ridge-SGD-Linear Discriminant-MultinomialNB,5,madelon,0.3953846153846154,10.8046
Decision Tree-Ridge-SGD-Linear Discriminant-Nearest Neighbors,5,madelon,0.37,43.196
Decision Tree-Ridge-SGD-Linear Discriminant-Quadratic Discriminant,5,madelon,0.40615384615384614,19.0048
Decision Tree-Ridge-SGD-Linear Discriminant-Random Forest (10 estimators),5,madelon,0.38576923076923075,14.497
Decision Tree-Ridge-SGD-Multi-layer Perceptron,4,madelon,0.3665384615384616,11.300699999999999
Decision Tree-Ridge-SGD-Multi-layer Perceptron-BernoulliNB,5,madelon,0.3842307692307692,12.502899999999999
Decision Tree-Ridge-SGD-Multi-layer Perceptron-Extra Trees,5,madelon,0.3576923076923077,30.801
Decision Tree-Ridge-SGD-Multi-layer Perceptron-Gradient Boosting,5,madelon,0.32153846153846155,11.297899999999998
Decision Tree-Ridge-SGD-Multi-layer Perceptron-Linear Discriminant,5,madelon,0.39038461538461544,9.501100000000001
Decision Tree-Ridge-SGD-Multi-layer Perceptron-MultinomialNB,5,madelon,0.37846153846153846,11.297299999999998
Decision Tree-Ridge-SGD-Multi-layer Perceptron-Nearest Neighbors,5,madelon,0.3226923076923077,47.5011
Decision Tree-Ridge-SGD-Multi-layer Perceptron-Quadratic Discriminant,5,madelon,0.3819230769230769,18.8992
Decision Tree-Ridge-SGD-Multi-layer Perceptron-Random Forest (10 estimators),5,madelon,0.355,12.8001
